,Children,Age,Income,MonthlyCharge,Bandwidth_GB_Year,Gender_Male,Gender_Nonbinary,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,StreamingTV_Yes,StreamingMovies_Yes
3312,4,51,29217.49,265.147,1308.576837,0,0,1,0,1,0,1,1,1,1
3313,4,65,24005.64,265.147,1949.172062,0,0,0,1,1,0,1,1,1,1
3314,0,24,45094.63,179.9794,1305.850314,1,0,1,0,1,0,1,1,0,0
3315,0,66,16288.42,242.6143,1064.75404,0,0,0,0,1,0,0,0,1,1
3316,7,18,28911.74,230.1051,1413.736327,0,1,0,0,1,0,1,0,1,1
3317,0,66,30663.14,255.1372,1012.460755,1,0,1,0,1,0,0,0,1,1
3318,1,49,5183.35,114.9509,1237.669889,0,0,0,1,0,0,1,0,0,0
3319,2,27,49672.91,129.9598,1038.488008,1,0,0,1,0,0,1,0,0,1
3320,4,69,52314.19,104.9781,967.2708805,1,0,0,0,0,0,1,0,0,0
3321,0,48,18982.37,120.0035,1606.304191,1,0,0,0,0,1,1,0,1,0
3322,2,83,14764.79,157.4698,2013.177858,0,0,1,1,1,0,1,1,0,0
3323,2,73,17822.29,240.1149,1113.10611,0,0,0,0,1,0,1,1,1,1
3324,3,37,62238.79,265.147,887.1803664,0,0,1,0,1,0,1,1,1,1
3325,2,49,3834.42,207.4754,2326.985753,0,0,0,0,0,0,1,1,0,1
3326,1,79,51224.64,172.4579,1097.624148,0,1,1,0,1,0,1,0,1,0
3327,3,31,34132.82,235.1417,1318.882817,0,0,0,1,0,0,1,1,1,1
3328,2,33,30533.59,104.9781,1241.231205,0,0,1,0,0,0,1,0,0,0
3329,0,22,44313.68,235.1417,1741.054382,1,0,0,1,0,0,1,1,1,1
3330,1,31,6749.79,149.9776,699.0938491,1,0,1,0,0,1,1,1,1,0
3331,4,56,64916.19,149.9483,1165.681938,1,0,1,0,1,0,1,0,1,0
3332,2,43,28284.38,172.4705,2792.394717,1,0,0,0,0,0,1,1,0,1
3333,3,71,81902.07,182.4433,1450.000546,0,0,1,0,0,0,1,1,0,1
3334,1,74,51784.5,124.9935,646.8507919,0,0,0,0,0,1,1,1,0,0
3335,4,40,14471.8,172.4871,1011.014705,1,0,1,0,0,1,1,1,1,0
3336,7,59,31772.45,124.9935,1684.485758,0,0,0,0,0,1,0,1,0,0
3337,1,23,15130.44,105.011,686.2608911,0,0,1,1,0,1,1,0,0,0
3338,3,76,20068.93,137.4686,585.4873226,1,0,0,0,1,0,1,0,0,0
3339,7,89,93936.05,232.6228,1436.945723,1,0,1,1,1,0,1,0,1,1
3340,5,71,13642.29,182.447,985.2729584,0,0,1,0,1,0,1,0,0,1
3341,4,68,72454.65,235.1417,2654.737765,1,0,0,1,0,0,1,1,1,1
3342,5,29,77001.42,174.9768,1419.012995,1,0,0,1,0,0,1,1,1,0
3343,0,86,89567.28,137.4698,1938.215738,1,0,1,0,0,0,1,1,0,0
3344,3,75,95261.66,139.965,1483.797409,1,0,0,0,0,0,1,0,0,1
3345,0,79,74297.66,104.9643,704.3641607,1,0,1,0,0,0,0,0,0,0
3346,6,21,48511.64,194.9663,2739.364415,0,0,0,0,0,0,1,1,0,1
3347,1,69,38577.14,235.1555,1446.866289,1,0,0,0,0,0,1,1,1,1
3348,0,51,58555.84,184.9496,1523.800316,0,0,1,0,0,0,0,1,1,0
3349,3,24,63955.4,210.1518,1006.003672,1,0,1,0,0,1,1,0,1,1
3350,0,20,14937.87,104.9643,1777.783534,0,0,1,0,0,0,1,0,0,0
3351,4,33,43426.86,184.9785,1276.752415,0,0,0,0,1,0,1,0,0,1
3352,4,30,20652.62,275.1198,1283.308128,1,0,1,1,1,0,1,1,1,1
3353,2,21,5288.46,149.9776,1033.91479,0,0,0,0,0,1,1,1,1,0
3354,2,31,35023.77,162.4526,1455.55459,0,0,1,0,1,0,1,0,1,0
3355,9,57,96431.37,162.4833,1241.877666,0,0,0,1,0,0,1,1,0,0
3356,1,84,71043.31,147.4421,250.4817182,1,0,0,0,1,0,1,0,0,1
3357,1,35,52728.01,147.4564,1045.602146,0,0,0,1,0,0,1,1,0,0
3358,9,72,47341.47,182.447,573.1171783,0,0,0,0,1,0,1,0,0,1
3359,1,41,6034.37,235.1555,1967.928007,0,0,0,0,0,0,0,1,1,1
3360,0,68,27694.81,127.4958,263.971695,1,0,1,1,1,0,1,0,0,0
3361,0,69,16066.46,117.4392,1825.27674,0,0,0,1,0,0,1,0,1,0
3362,4,86,6508.31,124.9643,771.0222493,0,0,0,1,1,0,1,0,0,0
3363,0,62,37935.6,117.4835,856.3808128,1,0,0,0,0,1,1,0,0,1
3364,8,78,29599.19,230.1344,1504.498094,0,0,1,0,0,1,1,1,1,1
3365,4,54,37647.9,134.9509,765.5762196,0,0,0,1,1,0,1,0,0,0
3366,0,83,39434.88,275.1198,1206.792948,1,0,0,0,1,0,1,1,1,1
3367,2,60,19383.24,152.4798,903.6901827,1,0,1,1,1,0,1,0,1,0
3368,0,82,28581.48,104.9781,1673.87195,0,0,1,0,0,0,1,0,0,0
3369,1,31,11332.09,207.6094,1643.441405,1,0,0,1,1,0,1,0,1,1
3370,3,47,2260.89,210.127,1526.714907,1,0,0,0,1,0,1,0,1,1
3371,2,67,29224.99,104.9643,1161.650257,0,0,0,0,0,0,1,0,0,0
3372,7,54,72905.23,139.9792,1537.25042,1,0,1,1,0,1,1,0,0,1
3373,2,86,37466.03,255.1417,1023.75368,0,0,0,0,1,0,1,1,1,1
3374,0,38,26986.49,127.4783,1627.688937,1,0,1,0,0,0,1,1,0,0
3375,1,71,23856.19,127.4421,890.2145776,0,0,1,0,0,0,0,0,0,1
3376,1,58,16333.38,182.4676,1884.134154,1,0,0,0,1,0,1,1,1,0
3377,6,55,16735.53,187.4847,1363.30698,0,0,1,1,1,0,1,0,1,0
3378,0,35,45571.68,255.1336,1674.511863,1,0,1,1,0,0,1,1,1,1
3379,2,22,51198.44,137.4978,1600.620121,0,0,0,0,0,1,1,1,0,0
3380,1,55,29094.86,92.45514,1122.62327,0,0,0,0,0,0,1,0,0,0
3381,1,62,4803.08,164.967,1273.860067,0,0,1,1,0,0,0,0,1,0
3382,1,56,55492.69,134.9509,2059.963787,0,0,1,1,1,0,1,0,0,0
3383,0,51,18585.86,204.9634,655.8888087,0,0,0,0,1,0,1,1,1,0
3384,3,87,25057.85,245.1283,1286.962111,0,0,0,0,0,0,0,1,1,1
3385,2,70,74396.6,194.9663,924.0477339,0,0,0,1,0,0,1,1,0,1
3386,3,73,45840.55,117.4392,1618.001407,0,0,1,0,0,0,1,0,1,0
3387,0,80,25281.46,209.9931,1694.511052,0,0,0,1,0,0,1,1,0,1
3388,1,68,54873.74,172.4871,1481.549539,0,0,0,0,0,1,1,1,1,0
3389,0,30,28936.68,120.0049,1875.470621,1,0,0,0,0,0,0,0,0,0
3390,0,41,40574.0,147.4601,1292.234972,1,0,1,0,1,0,1,0,0,0
3391,1,25,20110.67,169.9447,512.8321486,0,0,1,1,1,0,0,1,1,0
3392,2,24,16297.64,167.4564,2594.832192,1,0,0,0,1,0,1,1,0,0
3393,1,83,31515.73,159.9942,500.3610113,0,0,0,1,0,1,1,1,0,1
3394,1,29,31020.23,230.1051,1396.341948,0,0,0,1,1,0,1,0,1,1
3395,0,79,7489.53,242.6573,1014.229725,0,0,1,0,0,1,0,1,1,1
3396,1,80,53461.96,194.9699,1097.005959,1,0,1,1,1,0,1,0,0,1
3397,1,87,4769.63,242.6143,740.0394011,0,0,1,0,1,0,1,0,1,1
3399,4,41,24650.49,127.4958,1107.083954,1,0,1,0,1,0,1,0,0,0
3400,0,66,53519.74,252.6378,1009.804308,0,1,0,0,1,0,1,1,1,1
3401,1,39,75680.04,149.9778,722.8952824,1,0,0,1,1,0,1,0,0,0
3402,1,46,37838.55,127.4586,971.0087147,0,0,0,0,0,1,0,0,1,0
3403,0,59,42450.26,152.4624,1060.105051,1,0,0,1,0,0,1,1,1,0
3404,9,59,7101.56,114.9658,944.6665184,0,0,1,1,0,1,1,0,0,1
3405,2,78,47190.38,237.6549,1919.953096,0,0,1,1,0,0,1,0,1,1
3406,4,79,17558.9,157.4836,600.3283664,1,0,0,0,1,0,1,1,0,0
3407,4,26,27196.91,149.9621,1080.503708,0,0,0,0,1,0,1,0,1,0
3408,0,31,5548.62,147.4713,1007.348141,1,0,1,0,0,1,1,1,0,1
3409,0,32,20091.91,149.9776,1535.243963,1,0,0,0,0,1,1,1,1,0
3410,1,54,21997.12,117.5015,657.9643336,0,0,1,0,0,1,1,0,0,0
3411,0,18,10272.73,187.4974,1710.612591,0,0,1,0,0,0,1,1,0,1
3412,5,71,72962.35,179.9794,1093.745962,0,0,0,1,1,0,1,1,0,0
3413,2,60,53710.84,149.9776,962.6412103,1,0,0,0,0,1,0,1,1,0
3414,1,64,44802.98,179.9794,713.2732917,0,0,0,0,1,0,1,1,0,0
3415,3,50,18238.62,139.9349,1141.442182,1,0,1,0,0,0,1,0,1,0
3416,0,55,52736.32,230.1344,860.7975297,1,0,0,0,0,1,1,1,1,1
3417,10,49,39060.62,152.5104,2790.826119,1,0,1,0,0,0,1,1,0,0
3418,0,50,71445.14,220.1149,1261.505669,0,0,0,0,0,0,1,1,1,1
3419,0,71,35979.55,147.4564,1027.720431,1,0,0,0,0,0,1,1,0,0
3420,1,76,40493.15,174.9755,837.8796845,0,1,1,0,1,0,1,0,1,0
3421,5,21,23707.83,245.1457,1589.194648,1,0,1,0,1,0,1,0,1,1
3422,1,61,26989.82,129.9763,862.9115483,0,1,0,0,0,1,1,0,1,0
3423,1,69,13755.56,182.4762,1033.144943,1,0,1,0,0,1,1,1,0,1
3424,1,87,100685.6,137.4392,487.4290639,1,0,1,0,1,0,1,0,1,0
3425,4,30,15869.36,204.9797,1275.449066,0,0,0,0,1,0,1,1,0,1
3426,2,23,24979.03,270.1604,1812.910095,0,0,1,0,0,0,1,1,1,1
3427,5,20,41375.24,242.6281,1172.010209,0,0,1,0,1,0,1,0,1,1
3428,4,65,39999.89,192.4567,721.7486176,1,0,0,0,1,0,1,1,0,1
3429,0,27,31038.27,207.4974,855.8268713,0,0,0,1,1,0,1,1,0,1
3430,0,76,13616.82,247.6647,1907.528361,1,0,0,0,0,0,1,1,1,1
3431,5,36,54482.53,164.9853,1670.602657,1,0,1,1,0,0,1,1,1,0
3432,2,27,56077.86,230.1344,1197.221097,0,0,0,0,0,1,1,1,1,1
3433,4,55,11204.06,142.4713,1555.314176,0,0,0,0,0,0,1,0,1,0
3434,3,53,34953.83,192.4705,1752.77238,1,0,0,0,1,0,1,1,0,1
3435,0,43,37218.44,162.4937,1622.823317,0,1,0,0,0,1,1,0,0,1
3436,4,49,90696.33,164.9647,1734.660297,0,0,1,0,0,0,1,0,0,1
3437,1,19,57667.86,172.4567,1814.120844,1,0,0,0,0,0,1,1,0,1
3438,10,22,56215.68,124.9607,1527.543295,1,0,0,0,0,0,1,1,0,0
3439,0,57,27127.11,210.1051,1915.881708,1,0,0,1,0,0,1,0,1,1
3440,0,65,18347.88,157.4836,1333.059808,1,0,1,1,1,0,1,1,0,0
3441,3,43,5508.83,192.4705,807.7008528,0,0,0,0,1,0,1,1,0,1
3442,0,28,34538.89,162.4608,1259.0664,0,0,0,0,0,0,1,0,0,1
3443,3,51,28695.86,114.9728,449.1682295,1,0,1,0,1,0,1,0,0,0
3444,7,21,35876.08,127.4738,1242.428824,0,0,0,0,0,0,1,0,0,0
3445,0,42,72718.86,149.9621,495.3955859,1,0,0,1,1,0,1,0,1,0
3446,4,56,28788.06,104.9629,732.1459678,1,0,1,1,0,1,1,0,1,0
3447,0,47,47800.15,149.9483,958.3344749,1,0,1,0,1,0,1,0,1,0
3448,1,41,22740.18,192.4404,2037.426425,1,0,1,0,1,0,0,1,1,0
3449,3,32,26939.34,149.9621,1335.96148,1,0,0,0,1,0,1,0,1,0
3450,3,75,33916.31,129.9926,1116.324602,1,0,0,0,0,1,1,0,0,1
3451,1,31,33208.17,262.6106,1053.191872,0,0,1,0,1,0,1,1,1,1
3452,0,66,40386.0,212.6415,1342.598456,0,0,0,1,0,0,1,0,1,1
3453,1,29,41141.29,152.4798,1024.169439,1,0,0,0,1,0,1,0,1,0
3454,4,56,36679.13,127.4586,757.4450596,1,0,0,0,0,1,1,0,1,0
3455,8,66,59694.68,245.1283,2036.889178,0,0,1,0,0,0,1,1,1,1
3456,2,74,57552.27,172.4848,2352.994051,1,0,1,1,0,1,1,1,0,1
3457,1,43,17724.54,147.4564,991.5989798,1,0,0,0,0,0,1,1,0,0
3458,4,57,25209.97,172.4624,1409.472824,0,0,1,0,1,0,1,1,1,0
3459,4,67,58435.78,157.4698,1630.702145,1,0,1,0,1,0,1,1,0,0
3460,0,42,69335.71,207.4974,1051.673689,0,0,1,0,1,0,1,1,0,1
3461,2,22,56527.93,149.9845,1727.365848,1,0,0,0,0,1,1,0,0,1
3462,0,41,25560.03,194.9768,1006.779634,0,0,1,0,1,0,0,1,1,0
3463,3,70,45662.68,162.5299,2110.79392,0,0,1,0,0,1,1,1,0,0
3464,1,65,31719.35,162.4653,1078.773197,1,0,1,0,0,0,1,1,0,1
3465,1,33,17094.43,79.97886,499.9821554,0,0,0,0,0,1,1,0,0,0
3466,2,53,44295.41,124.9607,909.4363783,0,0,1,1,0,0,1,1,0,0
3468,1,54,60633.22,194.9699,1893.522906,0,1,0,0,1,0,1,0,0,1
3469,0,85,19167.82,162.5005,356.9526336,0,0,1,1,0,1,0,1,1,0
3470,2,69,25588.69,149.9598,2534.437264,1,0,1,0,1,0,1,0,0,1
3471,1,50,59610.65,162.4526,696.7035556,1,0,0,0,1,0,1,0,1,0
3472,3,60,81905.71,147.5031,840.7473935,0,0,1,0,0,1,1,1,0,0
3473,2,23,81939.38,152.4907,1102.750144,1,0,1,0,0,1,1,0,1,0
3474,4,76,42496.34,129.9621,1163.746203,0,0,0,1,0,0,1,0,1,0
3475,1,28,14959.35,79.97886,627.880394,0,0,1,0,0,1,1,0,0,0
3476,1,36,1616.02,214.9663,2176.358333,1,0,0,1,1,0,1,1,0,1
3477,0,62,21225.8,204.961,1332.165747,1,0,0,0,1,0,1,1,0,1
3478,2,53,11673.7,184.9853,971.649096,1,0,0,1,1,0,1,1,1,0
3479,3,87,80780.17,222.6143,1477.559089,1,0,1,0,0,0,1,0,1,1
3480,1,51,31592.8,129.995,726.5900328,1,0,0,0,0,1,1,0,1,0
3481,2,38,62026.58,147.4601,1676.80832,0,0,0,0,1,0,1,0,0,0
3482,3,40,36582.97,117.4858,1134.541267,1,0,0,1,0,1,1,0,1,0
3483,3,49,32386.97,187.4811,2361.62202,1,0,0,0,0,0,1,1,1,0
3484,0,35,23519.38,129.9763,1051.602727,0,0,1,0,0,1,1,0,1,0
3485,0,86,43810.04,204.9634,2573.594199,0,0,0,0,1,0,1,1,1,0
3486,1,62,61174.45,162.447,1585.841616,0,0,1,0,0,0,1,0,0,1
3487,0,34,22418.92,240.1149,1261.564075,0,0,0,1,1,0,1,1,1,1
3488,2,47,11047.8,127.4783,868.7530886,0,0,0,1,0,0,1,1,0,0
3489,0,58,26817.82,159.9476,907.3050831,1,0,0,0,0,0,1,1,0,1
3490,0,24,25182.77,127.4601,864.4642177,1,0,1,0,0,0,1,0,0,0
3492,0,84,91355.72,202.4433,1145.984358,0,0,0,1,1,0,1,1,0,1
3493,0,38,16288.49,174.9882,1918.9486,0,0,1,0,0,0,1,1,0,1
3494,4,40,15953.2,179.9476,551.7257141,0,0,0,1,1,0,1,1,0,1
3495,3,51,22413.89,127.4783,2078.823247,1,0,0,0,0,0,1,1,0,0
3496,1,67,28090.98,172.4742,322.5237064,0,0,0,1,1,0,1,0,0,1
3497,4,54,7985.88,194.9992,714.3448036,1,0,1,0,0,1,1,1,0,1
3498,4,63,32997.15,104.9923,619.4159878,0,0,1,0,0,1,1,0,0,0
3499,0,32,13308.45,147.4738,2001.025597,0,0,0,1,1,0,1,0,0,0
3500,4,82,13961.97,149.9483,863.2029351,1,0,0,1,1,0,1,0,1,0
3501,3,26,33601.53,127.4738,2444.542685,1,0,0,0,0,0,1,0,0,0
3502,1,86,26071.16,200.1323,1409.589822,1,0,1,0,0,0,1,0,1,1
3503,1,75,37556.53,159.9794,1528.092146,0,0,0,0,0,0,1,1,0,0
3504,5,51,6484.19,169.9928,450.2597019,0,0,1,0,1,0,1,1,0,0
3505,3,59,55038.41,124.9781,414.3393996,0,0,0,1,1,0,1,0,0,0
3506,2,44,5549.06,137.4686,821.8429175,1,0,0,0,1,0,1,0,0,0
3507,1,21,20755.11,114.9728,605.5839866,1,0,1,1,1,0,1,0,0,0
3508,1,28,33953.37,232.652,1031.032132,0,0,0,0,0,1,1,1,1,1
3509,0,81,17165.11,169.9928,808.4971819,1,0,0,0,1,0,1,1,0,0
3510,3,49,13808.1,179.9476,1996.584616,1,0,0,0,1,0,1,1,0,1
3511,2,52,4048.78,242.6143,911.7679224,1,0,0,0,1,0,1,0,1,1
3512,0,41,39335.12,182.4653,896.9821918,0,0,0,0,1,0,1,1,0,1
3513,2,42,97691.33,137.4872,1400.209069,1,0,0,1,1,0,0,0,0,0
3514,1,43,22788.79,92.5018,686.2974269,1,0,1,0,0,1,1,0,0,0
3515,4,82,20071.49,147.4601,855.2059629,0,0,0,1,1,0,1,0,0,0
3516,1,69,20297.39,139.9349,1078.567268,1,0,1,1,0,0,1,0,1,0
3518,0,32,42555.36,114.9509,883.7264825,1,0,0,1,0,0,1,0,0,0
3519,1,63,71843.2,152.4579,1456.082414,0,0,1,0,0,0,1,0,1,0
3520,2,36,51493.25,187.6422,823.4333368,0,0,0,1,0,1,1,0,1,1
3521,5,46,27655.18,149.9447,1973.622689,1,0,0,0,0,0,1,1,1,0
3522,0,63,61325.92,240.1149,1570.153315,0,0,0,0,1,0,1,1,1,1
3523,0,42,23360.41,112.4551,321.8958659,0,0,1,0,1,0,1,0,0,0
3524,2,44,10331.03,147.4783,558.9941784,1,0,1,0,1,0,1,1,0,0
3525,8,62,67893.56,192.4705,2022.620666,0,0,0,0,1,0,1,1,0,1
3526,8,58,11731.88,124.9781,484.8655509,0,1,0,0,1,0,1,0,0,0
3527,3,37,39369.75,182.4538,1317.388693,0,0,1,0,1,0,1,1,1,0
3528,0,30,24813.82,232.6228,1046.538825,0,0,1,1,1,0,0,0,1,1
3529,1,49,7111.66,159.9642,1054.806106,0,0,0,1,0,1,1,1,1,0
3530,2,38,38862.22,179.9476,1904.865627,0,1,1,0,1,0,1,1,0,1
3531,1,36,51970.63,119.9568,2494.211424,0,0,1,1,0,0,0,0,1,0
3532,6,44,85194.69,127.4421,2060.536764,1,0,0,0,0,0,1,0,0,1
3533,10,48,31746.59,139.9349,1485.319376,1,0,1,0,0,0,1,0,1,0
3534,0,38,37585.88,245.1283,2177.704307,1,0,0,0,0,0,1,1,1,1
3535,6,37,1109.71,174.9744,2451.995707,1,0,0,0,0,0,1,1,0,1
3536,1,38,79280.36,172.4441,842.193169,0,0,0,0,1,0,1,0,1,0
3537,0,19,28384.6,184.9785,899.1324428,0,0,1,0,1,0,1,0,0,1
3538,0,45,103112.3,184.9496,1435.244426,1,0,1,0,0,0,1,1,1,0
3539,3,52,28758.05,247.6647,2850.191042,1,0,1,0,0,0,0,1,1,1
3540,0,72,98660.88,167.4564,953.6134686,1,0,0,0,1,0,1,1,0,0
3541,1,71,4647.27,194.9699,1125.724207,0,0,1,0,1,0,1,0,0,1
3542,4,60,4247.27,147.4738,2754.774128,1,0,1,0,1,0,1,0,0,0
3543,0,78,36032.27,127.4421,1563.141746,0,0,1,1,0,0,1,0,0,1
3544,1,85,24352.1,220.1323,1525.934554,0,0,0,1,1,0,1,0,1,1
3545,3,49,87583.09,162.497,1782.253032,1,0,0,1,0,0,0,1,0,0
3546,2,75,32719.05,159.9512,1105.06706,1,0,1,0,1,0,1,0,0,1
3547,4,55,45652.37,139.9568,841.9569184,1,0,1,0,1,0,1,0,1,0
3548,2,85,28965.11,120.0049,639.623576,0,0,1,1,0,0,0,0,0,0
3549,4,34,18071.91,129.9621,1497.624239,1,0,0,0,0,0,1,0,1,0
3550,0,59,57982.69,255.1555,950.0977853,0,0,1,0,1,0,0,1,1,1
3551,1,56,12281.76,119.9897,915.023098,1,0,0,0,0,1,0,0,1,0
3552,3,19,13474.86,207.6094,1472.144905,1,0,1,1,1,0,1,0,1,1
3553,0,62,6574.26,177.4945,1237.609162,1,0,0,0,0,0,1,1,1,0
3554,1,51,49074.95,207.6094,1688.469176,0,0,1,0,1,0,1,0,1,1
3555,3,41,42118.19,232.6415,1279.335621,1,0,0,1,1,0,1,0,1,1
3557,4,66,64478.9,127.4783,1351.805265,0,0,0,0,0,0,1,1,0,0
3558,0,35,84147.24,127.4958,1537.706248,0,0,0,0,1,0,1,0,0,0
3559,1,33,24395.37,149.9741,2027.035214,1,0,0,1,0,0,1,1,0,0
3560,4,87,86105.44,169.9447,1074.116423,1,0,1,1,1,0,0,1,1,0
3562,2,58,32710.04,235.1417,1742.049983,1,0,1,1,0,0,1,1,1,1
3563,1,74,33413.26,92.45514,506.4720015,0,0,0,0,0,0,1,0,0,0
3564,0,29,59985.28,169.9671,799.8803649,0,0,0,1,0,1,0,1,0,1
3566,2,61,57341.94,154.9755,1701.75372,1,0,0,1,0,0,0,0,1,0
3567,3,24,22358.24,192.4885,2063.282237,0,0,1,0,1,0,1,1,0,0
3568,3,37,10280.98,214.9525,2111.077001,1,0,0,1,1,0,1,1,0,1
3569,4,43,90112.25,184.961,1745.550396,1,0,0,0,0,0,1,1,0,1
3570,1,51,20471.67,217.484,1131.921,1,0,1,0,1,0,1,1,0,1
3571,1,62,22267.09,125.0073,1114.43184,1,0,1,1,0,1,1,1,0,0
3572,2,33,15896.91,132.5127,1291.650867,0,0,0,1,0,1,1,0,1,0
3573,0,82,77348.17,137.4698,895.1202801,1,0,0,1,0,0,1,1,0,0
3574,1,75,25600.39,152.4555,1740.01586,0,1,0,0,0,0,1,0,0,1
3575,0,46,63127.05,187.6094,1477.901329,0,0,1,0,0,0,1,0,1,1
3576,4,56,31393.24,127.4601,1029.623058,1,0,0,0,0,0,1,0,0,0
3577,3,19,56246.75,79.97886,1333.702402,1,0,1,0,0,1,1,0,0,0
3578,1,63,44776.03,197.4945,2499.22788,1,0,1,0,1,0,1,1,1,0
3579,2,43,15584.37,220.1185,1280.600763,1,0,0,0,1,0,1,0,1,1
3580,3,58,29334.74,157.4698,1312.812193,1,0,0,0,1,0,0,1,0,0
3581,3,27,27783.12,194.9699,1515.642262,1,0,1,0,1,0,1,0,0,1
3582,0,50,4191.82,220.1615,761.9185367,1,0,0,0,0,1,1,1,1,1
3583,1,62,7582.93,172.4555,1771.904961,1,0,1,0,1,0,1,0,0,1
3584,1,67,43187.68,107.4806,1555.471333,0,0,1,1,0,1,1,0,1,0
3585,0,19,5391.05,142.4689,1639.236491,0,0,0,0,0,0,0,0,0,1
3586,0,36,32617.88,187.4673,1420.169187,0,0,1,0,0,0,0,1,1,0
3587,0,50,51544.62,175.0062,1208.719407,0,0,1,0,0,0,1,1,0,0
3588,2,75,28082.58,197.6288,716.3402711,0,0,1,0,0,1,1,0,1,1
3589,1,26,43656.7,112.4551,506.5377808,1,0,0,1,1,0,1,0,0,0
3590,3,19,38742.66,214.9663,915.3457897,1,0,1,1,1,0,1,1,0,1
3591,1,37,53940.16,152.509,1005.757327,1,0,1,0,0,1,1,1,1,0
3592,1,39,33917.44,149.9598,462.9626012,0,0,0,1,1,0,1,0,0,1
3593,7,81,35820.71,182.4833,1634.207671,1,0,1,0,1,0,1,1,0,0
3594,0,77,48079.33,182.497,1524.896385,1,0,0,0,1,0,0,1,0,0
3595,6,66,14910.59,149.9621,1443.47725,0,0,0,1,1,0,1,0,1,0
3596,1,61,22872.65,124.9781,599.0290899,0,0,0,0,1,0,1,0,0,0
3597,4,70,31660.74,165.0113,2366.107617,0,0,0,0,0,1,0,0,0,1
3598,2,34,24031.87,120.0035,1206.904751,0,1,1,0,0,1,1,0,1,0
3599,2,20,35764.01,255.1555,1553.215778,0,0,0,0,1,0,1,1,1,1
3600,0,66,9823.4,197.6288,966.3793761,0,0,0,1,0,1,1,0,1,1
3601,0,31,25103.37,149.9598,1608.519234,0,0,0,1,1,0,1,0,0,1
3603,0,75,3492.34,265.1283,1524.959035,1,0,0,0,1,0,0,1,1,1
3604,2,88,23460.04,149.9928,1291.655399,0,0,0,0,0,0,0,1,0,0
3605,4,48,31889.03,119.9568,1782.001605,1,0,1,0,0,0,1,0,1,0
3606,0,74,30213.21,137.4392,270.9293518,0,1,0,0,1,0,1,0,1,0
3607,1,87,5269.25,117.4686,812.4076078,0,0,1,0,0,0,1,0,0,0
3608,1,58,18846.09,220.1323,1066.249033,0,0,0,1,1,0,1,0,1,1
3609,0,49,50538.21,149.9447,2026.924358,0,0,1,0,0,0,1,1,1,0
3610,1,41,18247.04,179.9656,1203.774277,1,0,0,1,1,0,1,1,0,0
3611,2,48,67258.0,192.4885,1235.76897,0,0,0,1,1,0,0,1,0,0
3612,3,52,63089.7,222.65,1512.125761,1,0,1,0,1,0,1,0,1,1
3613,10,38,66315.62,132.466,1317.208422,1,0,0,1,0,0,1,0,1,0
3614,3,88,44238.22,162.4526,522.4324646,0,0,0,0,1,0,1,0,1,0
3615,4,41,46451.52,149.9447,988.3464184,1,0,0,0,0,0,0,1,1,0
3616,0,64,26074.94,232.6415,1672.058732,1,0,0,1,1,0,1,0,1,1
3617,1,51,28367.56,139.9568,655.9249473,0,0,0,0,1,0,1,0,1,0
3618,4,19,64727.28,104.9643,1200.247776,1,0,0,0,0,0,1,0,0,0
3619,1,56,14224.4,149.989,413.1912075,0,0,1,0,0,1,1,1,0,1
3620,3,64,50015.49,200.1323,1246.012987,0,0,0,1,0,0,0,0,1,1
3621,0,50,32185.18,184.9853,932.7790894,1,0,0,0,1,0,1,1,1,0
3622,0,80,16494.19,137.4686,847.6690217,0,0,1,0,1,0,1,0,0,0
3623,2,19,56844.86,172.4848,1819.640333,0,0,0,0,0,1,1,1,0,1
3624,5,45,26072.74,152.4624,1238.459696,0,0,0,0,0,0,1,1,1,0
3625,2,76,18231.57,175.1331,1541.284939,0,0,1,0,0,1,1,0,1,1
3626,0,84,9967.84,220.1615,2210.526102,0,0,1,1,0,1,0,1,1,1
3627,4,30,35924.8,149.9741,1541.0921,1,0,1,0,0,0,1,1,0,0
3628,9,55,35693.42,144.9607,577.9768805,0,0,0,1,1,0,1,1,0,0
3629,7,73,50161.62,139.9861,1430.966496,0,0,1,0,0,1,1,1,1,0
3630,2,33,27579.75,212.6415,1716.755804,1,0,0,0,0,0,1,0,1,1
3631,0,44,28020.92,139.9875,1282.568064,1,0,0,0,0,0,1,1,0,0
3632,3,74,43471.21,235.1555,2709.337012,0,0,0,0,0,0,1,1,1,1
3633,0,64,48188.1,159.965,1702.35927,1,0,1,0,1,0,1,0,0,1
3634,4,46,40957.31,245.1612,985.96179,1,0,0,0,0,1,1,1,1,1
3635,6,19,54411.48,152.4742,1262.175265,1,0,0,0,0,0,1,0,0,1
3636,3,88,30261.27,137.4392,441.303964,0,0,1,0,1,0,1,0,1,0
3637,1,59,23804.97,210.1518,724.2830732,0,0,1,0,0,1,0,0,1,1
3638,3,60,15137.08,179.9476,1143.379552,0,0,1,1,1,0,1,1,0,1
3639,1,41,27953.84,204.9797,755.3426141,1,0,1,0,1,0,1,1,0,1
3640,4,66,42965.51,117.4835,2291.020179,1,0,1,0,0,1,1,0,0,1
3641,0,56,24008.52,179.9794,702.2310933,0,0,0,0,1,0,1,1,0,0
3642,2,24,24799.72,137.4872,529.8555137,0,0,1,1,1,0,1,0,0,0
