,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_Fiber Optic,InternetService_None,Tablet_Yes,Phone_Yes,TechSupport_Yes
3181,2,86,80536.9,13.15184,1,9.000072,172.4871,1,0,0,0,1,0,1,0
3182,0,38,54832.87,12.79698,0,20.3759,149.9707,0,1,0,0,1,1,1,1
3184,8,35,14642.58,11.22615,0,9.363006,142.4827,1,0,0,0,0,1,1,0
3185,1,69,25891.09,6.564067,0,13.51008,204.9797,0,0,1,1,0,1,1,1
3186,3,70,5919.03,11.66989,0,16.27138,149.9598,1,0,0,1,0,0,1,0
3187,1,40,57025.5,11.24987,0,1.453865,139.9349,1,0,0,0,0,0,1,0
3188,0,19,32559.23,5.317716,0,3.949032,172.4885,1,0,0,0,0,0,1,1
3189,2,65,18088.6,6.659319,1,5.714934,182.4433,0,0,0,0,0,0,1,0
3190,8,22,7434.02,14.35718,0,21.12911,255.1336,0,0,0,0,0,1,1,0
3191,1,82,63832.69,7.654546,1,1.875298,149.9621,1,0,0,1,0,0,1,0
3192,3,85,24740.03,6.926083,0,9.343412,210.1051,0,0,1,0,0,0,1,0
3193,6,62,32733.34,8.516783,1,6.735348,177.4945,0,1,0,0,0,0,1,1
3194,8,25,9368.25,18.34115,1,10.96818,157.4836,1,0,1,1,0,0,1,0
3195,0,67,20657.67,6.382829,1,8.373701,222.6792,1,0,0,0,1,0,1,0
3196,0,69,12565.71,15.41346,0,5.998405,182.447,0,0,0,1,0,0,1,1
3197,3,20,7657.12,10.24791,0,3.052755,149.9778,0,0,0,1,0,0,0,1
3198,0,61,40651.57,17.70648,0,11.93299,182.4433,1,0,0,0,0,0,1,0
3199,3,77,22342.54,9.714093,0,14.84017,149.989,1,0,1,0,1,0,1,0
3200,3,71,18025.4,10.62357,0,14.71926,182.4762,1,0,0,0,1,0,1,1
3201,2,40,10832.11,8.042797,0,7.542197,79.97886,1,0,0,0,1,0,1,0
3202,4,88,19228.48,13.46555,0,4.525491,232.6378,0,0,0,0,0,0,1,0
3203,0,84,36779.84,10.03056,1,3.83138,162.5007,1,0,0,1,0,1,0,1
3204,5,89,37089.25,14.7226,0,1.113741,204.961,1,0,0,1,0,0,1,0
3205,3,49,28065.13,11.31682,0,3.878694,112.4551,0,0,1,1,0,1,1,0
3206,0,73,35562.1,13.20452,0,4.532646,139.9816,1,0,0,0,1,1,1,0
3207,0,21,21294.79,14.88825,0,10.49454,174.9919,0,0,1,1,0,0,1,1
3208,1,77,78317.51,9.637687,1,6.678303,162.497,1,0,1,0,0,1,1,0
3209,1,79,22667.79,9.57821,0,3.212519,139.9349,0,0,0,0,0,0,1,0
3210,1,36,66420.62,10.15947,1,2.54348,137.4836,1,0,0,0,0,0,0,0
3211,0,36,22140.82,12.93507,2,6.976028,117.5152,0,0,0,0,1,0,1,0
3212,4,42,41877.51,12.9092,1,5.288444,144.9889,1,0,0,0,0,0,0,1
3213,1,39,17768.57,3.093082,0,1.832601,132.5127,1,0,1,0,1,0,1,1
3214,1,75,10825.44,10.87864,0,4.870047,127.5067,1,0,0,0,1,0,1,1
3215,2,19,15662.37,9.092051,0,9.688639,207.6094,0,0,0,1,0,1,1,0
3216,4,46,32643.06,4.180656,0,13.61564,159.965,0,0,0,1,0,1,1,0
3217,1,31,18025.26,12.82617,0,4.939997,149.9483,0,0,0,1,0,1,1,1
3218,4,46,38472.15,8.947076,1,15.51348,182.4433,1,0,1,0,0,0,1,0
3219,3,76,22517.47,5.610881,0,9.556572,212.6228,1,0,0,0,0,1,1,0
3220,2,28,14745.2,18.78705,0,2.149435,179.9656,1,0,0,1,0,1,1,1
3221,0,59,28937.58,10.64353,2,7.035161,207.6386,0,0,0,0,1,0,1,0
3222,4,67,2492.8,7.709487,0,15.84051,160.0122,1,0,1,0,1,1,1,1
3223,0,30,4631.67,6.383836,0,13.31462,232.624,0,0,1,0,0,0,1,1
3224,2,70,37535.82,11.74644,0,1.862828,192.4404,1,0,0,1,0,0,1,0
3225,7,56,6225.4,14.13784,1,15.14561,104.9629,0,0,0,0,1,0,1,0
3226,1,71,12457.3,10.56362,0,5.902195,159.9512,0,0,0,1,0,1,1,1
3227,1,58,18863.86,8.25657,0,2.339183,245.1612,1,0,0,0,1,0,1,1
3228,0,87,29161.81,10.51882,0,15.53401,144.9607,1,0,0,1,0,0,1,0
3229,3,81,71364.52,9.265037,0,10.71719,257.6513,0,0,0,0,0,1,1,0
3230,0,76,18139.97,11.88396,1,2.668217,184.9963,1,0,0,0,1,1,1,1
3231,1,60,17625.52,8.495274,0,2.19437,124.9781,1,0,0,1,0,1,1,0
3232,1,58,98555.98,3.199247,0,8.539485,182.4538,0,0,0,1,0,0,1,1
3233,0,18,33482.23,3.836284,2,4.527649,139.9512,1,0,0,0,0,0,0,1
3234,1,57,19275.26,9.852096,0,8.664975,169.9928,1,0,0,1,0,0,1,1
3235,0,62,61913.12,14.33729,0,1.567389,159.9349,0,0,0,1,0,0,1,0
3236,1,40,56961.06,7.753207,0,4.14274,220.1615,0,0,1,0,1,0,0,0
3237,1,86,38960.89,10.25011,1,5.18336,152.466,1,0,0,1,0,0,1,1
3238,1,83,30192.89,8.513776,3,7.494128,142.5156,1,0,0,0,1,0,1,1
3239,2,52,37354.74,6.886832,0,10.34256,95.01949,1,0,1,0,1,0,1,0
3240,1,78,48318.32,6.346383,2,3.1741,169.9447,0,0,0,1,0,1,1,0
3241,5,86,68325.35,12.25181,2,3.209982,194.9744,0,0,0,1,0,0,1,1
3242,2,49,43121.79,12.06657,0,13.02762,182.4653,0,0,0,1,0,1,1,0
3243,1,56,71340.92,11.39258,0,1.625652,197.6288,0,0,0,0,1,1,1,0
3244,3,72,36209.68,10.02146,0,1.201284,147.4738,1,0,0,1,0,1,1,0
3245,3,29,20761.5,6.827248,0,6.645392,137.4616,1,0,0,0,1,1,1,0
3246,1,23,77235.23,11.07961,0,16.23853,147.4564,0,0,0,0,0,1,0,0
3247,2,80,1443.24,12.29069,1,16.12056,214.9663,1,0,0,1,0,0,1,0
3248,1,73,80104.26,7.98482,0,4.157726,137.4872,1,0,1,1,0,0,1,1
3249,0,85,3174.98,7.394984,1,9.880576,197.4725,1,0,0,0,0,1,1,1
3250,2,70,9437.06,11.11128,0,11.63547,187.6094,1,0,1,0,0,0,1,0
3251,1,85,8698.92,4.821467,1,5.929212,222.65,1,0,0,1,0,0,1,0
3252,1,28,48448.03,9.823796,0,5.875553,277.6375,0,0,1,1,0,0,1,1
3253,3,72,18955.08,10.49797,0,3.695049,129.9621,1,0,0,0,0,1,1,0
3254,0,45,38487.58,9.175744,0,2.590681,124.9643,1,0,0,1,0,0,1,1
3255,2,38,24481.75,7.545047,1,3.352593,134.9509,0,0,0,1,0,0,1,0
3256,0,36,37715.18,10.67816,0,9.93773,159.965,0,0,1,1,0,0,1,0
3257,0,22,3514.8,5.808195,0,7.988116,154.9618,1,0,0,0,0,1,1,1
3258,0,22,30388.27,12.16211,0,10.47789,147.4713,1,0,0,0,1,0,1,0
3259,10,67,76740.16,11.28401,0,8.099865,137.4616,1,0,0,0,1,0,1,0
3260,3,28,4441.06,11.62501,0,1.611266,174.9755,0,1,0,1,0,1,1,0
3261,1,80,32964.42,6.794031,0,10.58401,184.967,0,0,0,1,0,0,1,1
3262,4,75,17202.87,10.43721,1,1.916489,174.9618,0,0,0,1,0,0,1,1
3263,2,19,26319.53,8.382585,1,28.57082,139.965,0,0,0,0,0,1,1,0
3264,1,81,71453.49,13.10218,1,1.532436,124.9607,0,0,0,0,0,0,1,0
3265,2,69,38594.93,10.22177,1,12.7895,267.6647,0,0,0,1,0,1,1,1
3266,1,52,11257.58,13.42202,0,8.640886,157.4698,0,0,0,1,0,0,1,1
3267,3,37,16749.24,7.749499,0,6.465898,214.9525,1,0,0,1,0,0,1,1
3268,0,55,53808.11,10.77733,1,9.416447,149.9915,0,0,0,1,0,0,1,0
3269,0,39,95843.1,11.26231,2,3.062161,164.9715,0,0,0,0,0,1,1,1
3270,0,64,36171.15,14.135,3,29.19298,164.967,1,0,0,0,0,1,1,1
3271,1,80,34784.01,15.60533,1,8.692007,204.961,0,0,1,1,0,1,0,0
3272,7,46,43134.57,17.13207,0,11.07503,92.45514,0,0,0,0,0,0,1,0
3273,1,19,35168.77,12.45757,1,1.524132,207.6094,1,0,0,1,0,0,1,0
3274,1,81,17555.47,7.096983,0,10.70349,184.9715,1,0,0,1,0,1,1,1
3275,0,38,20179.28,6.955194,0,2.327566,187.4974,1,0,1,0,0,0,1,1
3276,6,62,29491.37,9.924365,0,1.764563,192.4705,0,0,0,1,0,0,1,0
3277,2,85,40453.58,11.82011,0,1.190018,129.9621,0,0,0,0,0,1,1,0
3278,4,50,3853.35,10.29605,0,2.049307,162.4982,1,0,0,0,1,1,1,1
3279,1,37,24847.04,8.76533,0,16.7247,202.6362,1,0,0,0,0,1,1,1
3280,0,71,41443.9,12.89459,0,5.599131,137.4616,1,0,0,0,1,1,1,0
3281,7,81,83140.55,4.804521,1,2.71724,147.4713,0,0,0,0,1,0,1,0
3282,2,23,14413.03,6.292876,1,5.207616,207.6094,0,1,0,1,0,1,1,0
3283,8,77,79480.55,10.40005,0,3.98008,159.965,0,0,0,1,0,0,1,0
3284,3,29,90839.09,5.576787,0,14.66848,147.4421,0,0,0,1,0,0,1,0
3285,1,18,44641.21,11.64702,1,1.932645,172.4705,1,0,0,0,0,0,1,0
3286,9,81,10881.57,9.797301,1,16.5488,204.961,0,0,0,1,0,0,1,0
3287,4,86,6992.92,10.66418,1,22.25056,182.4608,0,0,0,1,0,0,1,0
3288,5,46,46369.85,7.69635,2,1.356734,159.9512,0,0,0,1,0,1,1,1
3289,3,86,24173.97,12.81088,0,20.45201,127.4601,1,0,1,0,0,0,1,1
3290,3,33,41158.63,9.93131,1,13.84669,92.45514,0,0,0,0,0,0,1,0
3291,0,71,32865.97,13.09743,0,6.207517,242.6281,0,0,0,1,0,0,1,0
3292,0,47,67295.09,5.96154,0,7.603445,194.9581,1,0,0,1,0,0,1,0
3293,2,72,80363.72,10.34705,1,7.182107,204.9634,0,0,0,1,0,0,1,0
3294,2,83,24322.13,10.46718,1,7.266887,147.4738,1,0,1,1,0,1,1,0
3295,1,72,43457.22,7.186131,0,8.322733,104.9629,0,0,0,0,1,0,1,0
3296,0,42,54417.19,4.879655,0,9.961602,167.4564,1,0,0,1,0,0,1,0
3297,6,89,34545.05,10.86219,1,9.244926,184.967,0,0,1,1,0,0,1,1
3298,4,50,23753.54,7.064722,0,3.088732,92.45514,0,0,1,0,0,1,1,0
3299,4,63,72873.27,12.13928,0,2.645653,245.175,0,0,0,0,1,0,1,0
3300,0,88,57295.46,13.02587,1,16.41429,140.0342,0,0,0,0,1,0,1,1
3301,0,65,28955.02,6.68792,0,4.459961,127.5112,1,0,1,0,1,0,1,1
3302,0,40,25781.26,18.21093,0,5.705684,142.4713,0,0,0,0,0,0,1,1
3303,2,18,42546.5,9.002874,0,7.006647,172.4705,0,0,0,0,0,0,1,0
3304,1,49,23947.08,14.86104,0,14.56261,157.4836,0,0,0,1,0,0,1,0
3305,2,39,54416.48,12.79584,0,12.73703,147.4738,1,0,1,1,0,0,0,0
3306,4,54,16577.49,11.40334,0,14.24378,187.4811,1,0,0,0,0,0,1,0
3307,2,29,49844.68,11.28003,0,4.189207,137.4616,0,0,1,0,1,0,1,0
3308,0,47,24077.35,10.11956,0,2.443144,232.6228,1,0,0,1,0,0,1,0
3309,1,77,11960.32,13.96143,0,4.95874,252.624,0,0,0,1,0,1,1,1
3311,2,64,50334.51,12.28017,1,6.365101,187.656,1,0,0,0,1,0,1,0
3312,4,51,29217.49,8.928833,1,7.010649,265.147,0,0,0,1,0,0,1,1
3313,4,65,24005.64,8.330352,0,15.3889,265.147,0,0,0,1,0,1,1,1
3314,0,24,45094.63,4.715269,2,10.88204,179.9794,1,0,0,1,0,0,1,0
3315,0,66,16288.42,9.475122,1,6.908158,242.6143,0,0,0,1,0,0,0,1
3316,7,18,28911.74,7.731174,0,7.146126,230.1051,0,1,0,1,0,0,1,0
3317,0,66,30663.14,6.69772,2,4.656535,255.1372,1,0,0,1,0,0,0,1
3318,1,49,5183.35,6.080136,1,8.549649,114.9509,0,0,0,0,0,1,1,0
3319,2,27,49672.91,11.93478,0,2.138986,129.9598,1,0,0,0,0,1,1,0
3320,4,69,52314.19,12.9604,0,4.026439,104.9781,1,0,0,0,0,0,1,0
3321,0,48,18982.37,14.06247,1,14.65682,120.0035,1,0,0,0,1,0,1,0
3322,2,83,14764.79,14.4014,0,24.26165,157.4698,0,0,1,1,0,1,1,1
3323,2,73,17822.29,8.484795,1,7.348682,240.1149,0,0,0,1,0,0,1,0
3324,3,37,62238.79,12.01782,0,1.683285,265.147,0,0,0,1,0,0,1,1
3325,2,49,3834.42,11.76045,3,17.54953,207.4754,0,0,0,0,0,0,1,1
3326,1,79,51224.64,12.04113,0,10.13511,172.4579,0,1,0,1,0,0,1,0
3327,3,31,34132.82,9.622636,0,1.786765,235.1417,0,0,0,0,0,1,1,1
3328,2,33,30533.59,10.23625,1,7.685124,104.9781,0,0,0,0,0,0,1,0
3329,0,22,44313.68,7.552868,0,7.131841,235.1417,1,0,1,0,0,1,1,1
3330,1,31,6749.79,12.06425,0,3.555031,149.9776,1,0,0,0,1,0,1,1
3331,4,56,64916.19,6.065054,0,10.00078,149.9483,1,0,0,1,0,0,1,1
3332,2,43,28284.38,17.51312,2,23.18508,172.4705,1,0,0,0,0,0,1,0
3333,3,71,81902.07,9.610898,0,8.442986,182.4433,0,0,1,0,0,0,1,0
3334,1,74,51784.5,5.790141,0,7.602068,124.9935,0,0,0,0,1,0,1,1
3335,4,40,14471.8,11.21693,1,4.461349,172.4871,1,0,0,0,1,0,1,0
3336,7,59,31772.45,12.49193,2,17.4113,124.9935,0,0,0,0,1,0,0,1
3337,1,23,15130.44,6.146386,0,5.881307,105.011,0,0,0,0,1,1,1,1
3338,3,76,20068.93,6.173848,0,4.043506,137.4686,1,0,0,1,0,0,1,0
3339,7,89,93936.05,12.63119,1,8.301576,232.6228,1,0,0,1,0,1,1,0
3340,5,71,13642.29,13.94164,0,7.891654,182.447,0,0,0,1,0,0,1,1
3341,4,68,72454.65,7.802625,0,18.62057,235.1417,1,0,0,0,0,1,1,1
3342,5,29,77001.42,15.75223,1,4.672744,174.9768,1,0,0,0,0,1,1,1
3343,0,86,89567.28,8.199481,0,18.16755,137.4698,1,0,0,0,0,0,1,1
3344,3,75,95261.66,8.596007,0,8.997315,139.965,1,0,0,0,0,0,1,0
3345,0,79,74297.66,6.808384,0,3.707186,104.9643,1,0,1,0,0,0,0,1
3346,6,21,48511.64,7.602007,0,20.0119,194.9663,0,0,0,0,0,0,1,0
3347,1,69,38577.14,9.556195,1,4.060006,235.1555,1,0,0,0,0,0,1,0
3348,0,51,58555.84,11.86282,0,9.176772,184.9496,0,0,0,0,0,0,0,1
3349,3,24,63955.4,7.043024,0,1.822794,210.1518,1,0,0,0,1,0,1,0
3350,0,20,14937.87,5.663947,0,15.45104,104.9643,0,0,0,0,0,0,1,1
3351,4,33,43426.86,9.023573,0,8.399966,184.9785,0,0,0,1,0,0,1,0
3352,4,30,20652.62,10.5114,0,5.179771,275.1198,1,0,0,1,0,1,1,1
3353,2,21,5288.46,9.197331,1,7.439729,149.9776,0,0,0,0,1,0,1,1
3354,2,31,35023.77,5.879101,1,11.85169,162.4526,0,0,0,1,0,0,1,0
3355,9,57,96431.37,12.78854,0,4.066766,162.4833,0,0,0,0,0,1,1,1
3356,1,84,71043.31,15.13755,0,1.1426,147.4421,1,0,0,1,0,0,1,0
3357,1,35,52728.01,9.491553,0,4.767276,147.4564,0,0,1,0,0,1,1,0
3358,9,72,47341.47,9.528256,2,1.398734,182.447,0,0,0,1,0,0,1,1
3359,1,41,6034.37,10.00402,0,9.873117,235.1555,0,0,0,0,0,0,0,0
3360,0,68,27694.81,11.76058,0,1.034561,127.4958,1,0,0,1,0,1,1,0
3361,0,69,16066.46,10.20766,0,15.65432,117.4392,0,0,0,0,0,1,1,0
3362,4,86,6508.31,6.611603,1,9.348659,124.9643,0,0,0,1,0,1,1,1
3363,0,62,37935.6,9.643868,2,7.114816,117.4835,1,0,0,0,1,0,1,0
3364,8,78,29599.19,12.75765,0,8.924108,230.1344,0,0,0,0,1,0,1,0
3365,4,54,37647.9,8.329338,1,6.907426,134.9509,0,0,0,1,0,1,1,0
3366,0,83,39434.88,14.79074,0,7.869508,275.1198,1,0,0,1,0,0,1,1
3367,2,60,19383.24,10.76068,0,5.810607,152.4798,1,0,0,1,0,1,1,0
3368,0,82,28581.48,5.827855,0,15.67732,104.9781,0,0,0,0,0,0,1,0
3369,1,31,11332.09,6.827972,0,12.82008,207.6094,1,0,0,1,0,1,1,0
3370,3,47,2260.89,9.632999,0,10.3665,210.127,1,0,0,1,0,0,1,0
3371,2,67,29224.99,2.589804,0,9.060745,104.9643,0,0,0,0,0,0,1,1
3372,7,54,72905.23,8.048795,0,11.32725,139.9792,1,0,0,0,1,1,1,0
3373,2,86,37466.03,10.19121,0,5.8078,255.1417,0,0,0,1,0,0,1,1
3374,0,38,26986.49,11.34716,0,11.59206,127.4783,1,0,1,0,0,0,1,0
3375,1,71,23856.19,7.636536,0,4.38777,127.4421,0,0,1,0,0,0,0,0
3376,1,58,16333.38,4.448719,0,18.11168,182.4676,1,0,0,1,0,0,1,0
3377,6,55,16735.53,8.663723,0,9.091454,187.4847,0,0,0,1,0,1,1,1
3378,0,35,45571.68,4.211338,1,5.624237,255.1336,1,0,1,0,0,1,1,0
3379,2,22,51198.44,7.682652,0,14.77367,137.4978,0,0,0,0,1,0,1,0
3380,1,55,29094.86,5.907805,1,8.53275,92.45514,0,0,1,0,0,0,1,0
3381,1,62,4803.08,14.33897,1,6.029814,164.967,0,0,0,0,0,1,0,1
3382,1,56,55492.69,7.42634,1,23.91177,134.9509,0,0,1,1,0,1,1,0
3383,0,51,18585.86,15.34082,0,2.644504,204.9634,0,0,0,1,0,0,1,0
3384,3,87,25057.85,16.48878,0,2.543632,245.1283,0,0,1,0,0,0,0,0
3385,2,70,74396.6,8.955496,0,1.320603,194.9663,0,0,0,0,0,1,1,0
3386,3,73,45840.55,8.898744,0,12.15758,117.4392,0,0,0,0,0,0,1,0
3387,0,80,25281.46,9.029372,0,10.90461,209.9931,0,0,0,0,0,1,1,1
3388,1,68,54873.74,11.60977,1,13.0257,172.4871,0,0,0,0,1,0,1,0
3389,0,30,28936.68,7.259021,0,14.08217,120.0049,1,0,0,0,0,0,0,1
3390,0,41,40574.0,6.463138,0,13.26061,147.4601,1,0,0,1,0,0,1,1
3391,1,25,20110.67,7.780212,0,1.668767,169.9447,0,0,0,1,0,1,0,0
3392,2,24,16297.64,7.33468,0,26.90099,167.4564,1,0,0,1,0,0,1,0
3393,1,83,31515.73,11.28383,1,3.239188,159.9942,0,0,1,0,1,1,1,0
3394,1,29,31020.23,9.604833,0,9.151527,230.1051,0,0,0,1,0,1,1,0
3395,0,79,7489.53,11.43976,0,4.947213,242.6573,0,0,0,0,1,0,0,0
3396,1,80,53461.96,7.629733,1,9.074838,194.9699,1,0,1,1,0,1,1,1
3397,1,87,4769.63,9.05247,1,3.409799,242.6143,0,0,1,1,0,0,1,1
3399,4,41,24650.49,10.88979,0,8.741017,127.4958,1,0,0,1,0,0,1,0
3400,0,66,53519.74,9.550764,0,5.996824,252.6378,0,1,1,1,0,0,1,0
3401,1,39,75680.04,11.26531,0,4.93863,149.9778,1,0,0,1,0,1,1,1
3402,1,46,37838.55,8.918474,2,7.831837,127.4586,0,0,0,0,1,0,0,0
3403,0,59,42450.26,11.96125,0,3.545553,152.4624,1,0,0,0,0,1,1,0
3404,9,59,7101.56,9.913533,1,6.612935,114.9658,0,0,0,0,1,1,1,0
3405,2,78,47190.38,12.94384,1,10.07068,237.6549,0,0,1,0,0,1,1,1
3406,4,79,17558.9,8.628832,0,4.116596,157.4836,1,0,0,1,0,0,1,0
3407,4,26,27196.91,8.712155,0,7.348696,149.9621,0,0,0,1,0,0,1,0
3408,0,31,5548.62,10.68929,0,7.756546,147.4713,1,0,0,0,1,0,1,0
3409,0,32,20091.91,9.556514,1,14.17544,149.9776,1,0,0,0,1,0,1,1
3410,1,54,21997.12,7.131512,0,5.750643,117.5015,0,0,0,0,1,0,1,1
3411,0,18,10272.73,6.712062,0,9.767357,187.4974,0,0,0,0,0,0,1,1
3412,5,71,72962.35,13.56923,1,9.29979,179.9794,0,0,0,1,0,1,1,0
3413,2,60,53710.84,8.620735,0,7.556151,149.9776,1,0,0,0,1,0,0,1
3414,1,64,44802.98,10.77758,0,5.879094,179.9794,0,0,0,1,0,0,1,0
3415,3,50,18238.62,10.5694,1,3.699808,139.9349,1,0,1,0,0,0,1,0
3416,0,55,52736.32,10.82567,0,2.579229,230.1344,1,0,0,0,1,0,1,0
3417,10,49,39060.62,4.551109,0,21.37858,152.5104,1,0,0,0,0,0,1,1
3418,0,50,71445.14,12.14493,1,3.944467,220.1149,0,0,1,0,0,0,1,0
3419,0,71,35979.55,10.98304,1,5.360993,147.4564,1,0,0,0,0,0,1,0
3420,1,76,40493.15,13.33597,1,5.927239,174.9755,0,1,1,1,0,0,1,0
3421,5,21,23707.83,9.62737,0,7.151009,245.1457,1,0,0,1,0,0,1,0
3422,1,61,26989.82,14.25237,0,6.671684,129.9763,0,1,0,0,1,0,1,0
3423,1,69,13755.56,14.35104,0,8.016341,182.4762,1,0,0,0,1,0,1,1
3424,1,87,100685.6,11.73134,0,4.14344,137.4392,1,0,0,1,0,0,1,0
3425,4,30,15869.36,3.015583,1,9.39804,204.9797,0,0,0,1,0,0,1,1
3426,2,23,24979.03,6.330446,0,5.685414,270.1604,0,0,0,0,0,0,1,1
3427,5,20,41375.24,14.25234,1,3.511593,242.6281,0,0,0,1,0,0,1,0
3428,4,65,39999.89,10.86174,1,4.075856,192.4567,1,0,0,1,0,0,1,1
3429,0,27,31038.27,9.217836,1,4.741795,207.4974,0,0,1,1,0,1,1,1
3430,0,76,13616.82,11.92718,0,10.28514,247.6647,1,0,0,0,0,0,1,1
3431,5,36,54482.53,10.28464,1,7.158287,164.9853,1,0,0,0,0,1,1,0
3432,2,27,56077.86,5.736246,0,5.387532,230.1344,0,0,0,0,1,0,1,0
3433,4,55,11204.06,11.84623,1,9.204657,142.4713,0,0,0,0,0,0,1,1
3434,3,53,34953.83,5.416477,0,15.56801,192.4705,1,0,0,1,0,0,1,0
3435,0,43,37218.44,10.03651,1,15.43828,162.4937,0,1,0,0,1,0,1,1
3436,4,49,90696.33,12.5181,0,10.56862,164.9647,0,0,0,0,0,0,1,1
3437,1,19,57667.86,7.787263,1,11.64763,172.4567,1,0,0,0,0,0,1,1
3438,10,22,56215.68,9.154931,0,6.89036,124.9607,1,0,0,0,0,0,1,0
3439,0,57,27127.11,11.67791,0,11.36757,210.1051,1,0,0,0,0,1,1,0
3440,0,65,18347.88,15.35326,0,14.00176,157.4836,1,0,0,1,0,1,1,0
3441,3,43,5508.83,12.86713,0,4.638114,192.4705,0,0,0,1,0,0,1,0
3442,0,28,34538.89,5.275573,0,5.358251,162.4608,0,0,1,0,0,0,1,0
3443,3,51,28695.86,10.92665,1,2.526565,114.9728,1,0,0,1,0,0,1,0
3444,7,21,35876.08,10.17406,0,4.193947,127.4738,0,0,0,0,0,0,1,0
3445,0,42,72718.86,6.855824,0,1.776605,149.9621,1,0,0,1,0,1,1,0
3446,4,56,28788.06,12.65971,0,4.762508,104.9629,1,0,0,0,1,1,1,0
3447,0,47,47800.15,11.11976,1,8.612943,149.9483,1,0,0,1,0,0,1,1
3448,1,41,22740.18,9.515036,1,19.19435,192.4404,1,0,0,1,0,0,0,0
3449,3,32,26939.34,10.00277,1,10.50792,149.9621,1,0,0,1,0,0,1,0
3450,3,75,33916.31,8.18883,0,9.62756,129.9926,1,0,0,0,1,0,1,1
3451,1,31,33208.17,6.931765,3,4.165508,262.6106,0,0,0,1,0,0,1,0
3452,0,66,40386.0,10.75178,0,5.360574,212.6415,0,0,0,0,0,1,1,1
3453,1,29,41141.29,10.53942,0,6.416264,152.4798,1,0,0,1,0,0,1,0
3454,4,56,36679.13,10.47542,0,3.924177,127.4586,1,0,0,0,1,0,1,0
3455,8,66,59694.68,8.789317,0,8.977196,245.1283,0,0,0,0,0,0,1,0
3456,2,74,57552.27,13.07187,2,23.08359,172.4848,1,0,0,0,1,1,1,0
3457,1,43,17724.54,11.96023,1,3.424062,147.4564,1,0,0,0,0,0,1,0
3458,4,57,25209.97,11.4665,0,11.84721,172.4624,0,0,1,1,0,0,1,0
3459,4,67,58435.78,12.58439,0,17.19789,157.4698,1,0,1,1,0,0,1,1
3460,0,42,69335.71,5.619559,0,7.732188,207.4974,0,0,0,1,0,0,1,1
3461,2,22,56527.93,10.89454,0,14.12424,149.9845,1,0,0,0,1,0,1,0
3462,0,41,25560.03,9.696893,1,7.621099,194.9768,0,0,0,1,0,0,0,1
3463,3,70,45662.68,7.832277,0,21.45305,162.5299,0,0,0,0,1,0,1,1
3464,1,65,31719.35,6.021087,1,3.648755,162.4653,1,0,0,0,0,0,1,0
3465,1,33,17094.43,10.71125,0,5.099943,79.97886,0,0,1,0,1,0,1,0
3466,2,53,44295.41,9.984016,1,4.597088,124.9607,0,0,1,0,0,1,1,0
3468,1,54,60633.22,10.85863,0,18.80644,194.9699,0,1,0,1,0,0,1,1
3469,0,85,19167.82,12.08713,2,1.450971,162.5005,0,0,0,0,1,1,0,1
3470,2,69,25588.69,5.29024,0,27.12312,149.9598,1,0,0,1,0,0,1,0
3471,1,50,59610.65,5.672413,0,3.152098,162.4526,1,0,0,1,0,0,1,0
3472,3,60,81905.71,10.29324,1,6.523366,147.5031,0,0,0,0,1,0,1,0
3473,2,23,81939.38,5.393739,1,6.477458,152.4907,1,0,0,0,1,0,1,1
3474,4,76,42496.34,8.34686,0,5.318865,129.9621,0,0,0,0,0,1,1,0
3475,1,28,14959.35,7.954417,0,6.460792,79.97886,0,0,0,0,1,0,1,0
3476,1,36,1616.02,8.845497,0,19.6617,214.9663,1,0,0,1,0,1,1,0
3477,0,62,21225.8,10.65169,0,10.89627,204.961,1,0,0,1,0,0,1,0
3478,2,53,11673.7,15.51193,1,5.481792,184.9853,1,0,1,1,0,1,1,0
3479,3,87,80780.17,14.93255,0,6.038648,222.6143,1,0,0,0,0,0,1,1
3480,1,51,31592.8,15.22636,0,4.529842,129.995,1,0,0,0,1,0,1,1
3481,2,38,62026.58,11.16644,1,18.08688,147.4601,0,0,0,1,0,0,1,1
3482,3,40,36582.97,7.39847,1,8.369827,117.4858,1,0,0,0,1,1,1,0
3483,3,49,32386.97,12.22531,0,15.71625,187.4811,1,0,0,0,0,0,1,0
3484,0,35,23519.38,14.45591,0,7.833185,129.9763,0,0,0,0,1,0,1,0
3485,0,86,43810.04,5.280207,0,27.44938,204.9634,0,0,0,1,0,0,1,0
3486,1,62,61174.45,11.90278,1,11.31749,162.447,0,0,0,0,0,0,1,1
3487,0,34,22418.92,13.73809,1,8.351399,240.1149,0,0,1,1,0,1,1,0
3488,2,47,11047.8,5.414347,0,2.942683,127.4783,0,0,1,0,0,1,1,0
3489,0,58,26817.82,12.55686,2,2.569515,159.9476,1,0,0,0,0,0,1,0
3490,0,24,25182.77,11.93348,0,2.313262,127.4601,1,0,0,0,0,0,1,1
3492,0,84,91355.72,17.41601,0,11.4264,202.4433,0,0,0,1,0,1,1,0
3493,0,38,16288.49,10.28871,1,13.163,174.9882,0,0,0,0,0,0,1,0
3494,4,40,15953.2,10.4603,0,2.057502,179.9476,0,0,0,1,0,1,1,0
