Population,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Multiple_Yes,DeviceProtection_Yes,TechSupport_Yes
24416,1,34,37860.53,11.6041258,0,1.740841699,658.4234711,1,0,0,1,0,0,0,0,1,0,1,0,0
4132,9,52,38119.34,9.586917162,0,10.50397242,1375.909262,1,0,0,1,0,0,0,0,0,1,0,1,1
321,2,44,18073.86,8.606588238,0,4.906579535,708.2981607,0,1,0,0,1,0,0,0,0,1,1,0,0
294,2,62,45860.11,10.01552859,0,15.90065569,1729.48154,0,1,0,0,1,0,0,0,1,0,1,0,0
2578,1,32,24499.96,11.30041277,0,1.276890621,848.3285479,1,0,0,1,0,0,0,1,0,0,0,1,0
1864,1,34,4493.49,10.41328888,1,5.915225146,1302.621469,0,0,1,1,0,0,0,1,0,0,1,0,0
4901,1,26,17649.89,7.694429352,1,2.646328849,730.6968601,0,1,0,0,1,0,1,0,0,1,1,0,0
2840,4,46,9035.25,12.37922958,2,13.7944302,1965.419062,0,1,0,1,0,0,0,1,0,0,0,0,0
1397,3,57,60251.75,13.65070244,0,1.550579619,771.5712211,0,0,1,0,1,0,0,0,0,1,0,0,0
1655,2,54,17773.11,9.846699861,0,10.03364243,1830.93361,1,0,0,1,0,0,0,1,0,0,0,0,0
1769,1,60,47573.47,13.03239121,0,14.63294721,1486.699299,0,1,0,1,0,0,1,0,1,0,0,0,1
7711,0,43,47529.47,13.17617062,0,7.380291282,823.39436,0,1,0,1,0,0,0,0,0,1,0,0,1
21044,10,20,59153.65,10.82285908,1,1.047382039,641.845268,0,0,1,0,1,0,0,0,1,0,1,0,0
26086,0,89,71934.85,13.25327303,0,2.371911572,594.5451059,0,1,0,1,0,0,0,0,1,0,0,0,0
2090,1,77,32149.05,9.751665909,1,4.905988692,738.8929143,0,1,0,0,1,0,0,0,1,0,1,1,0
10891,3,89,17714.64,7.639596437,0,1.59959844,427.0934802,0,1,0,0,1,0,0,0,1,0,0,0,0
1909,4,39,21128.1,10.28840622,0,27.46106977,3069.566918,1,0,0,0,1,0,0,0,1,0,0,1,0
3052,2,58,17104.94,11.22141288,1,1.457335487,1072.481938,0,1,0,0,1,0,0,1,0,0,0,0,1
231,0,88,6953.72,10.35968528,0,9.759495559,1663.694612,0,1,0,0,1,0,0,1,0,0,0,0,0
12919,4,27,68776.91,9.42589315,0,16.66814552,1887.894567,0,0,1,0,1,0,0,0,0,1,0,1,0
9481,0,85,55859.65,8.978754052,0,14.38485335,1794.480836,0,1,0,0,1,0,0,1,0,0,0,0,1
189,1,21,36226.45,10.0260969,0,1.443775322,985.5778302,0,1,0,0,1,0,1,1,0,0,0,1,1
1284,1,23,44520.0,14.17316345,0,9.349597147,1589.339963,0,0,1,1,0,0,0,0,1,0,1,1,0
29,2,72,43738.55,10.07197012,0,4.945014197,792.520824,1,0,0,0,1,0,0,0,1,0,0,1,0
25044,0,37,10772.59,7.024369189,1,8.015401085,793.2826057,0,1,0,1,0,0,0,0,0,1,0,0,1
678,2,31,55821.74,3.888998584,1,1.153881327,580.0697389,0,1,0,1,0,0,0,0,1,0,1,0,1
22640,3,29,88584.08,7.336069408,0,18.09905454,1738.098524,0,0,1,1,0,0,0,0,1,0,0,0,1
510,1,80,6274.49,7.98755916,2,2.625315241,474.5558784,0,0,1,0,1,0,1,0,0,1,0,1,1
0,1,23,7371.1,8.397641269,1,11.20984456,2026.429158,0,1,0,0,1,0,0,1,0,0,0,0,0
5494,1,70,20377.63,10.72236279,1,5.566520625,1434.828418,1,0,0,1,0,0,0,1,0,0,1,0,0
649,4,41,20412.53,9.957228621,0,2.380500918,754.4414431,0,0,1,0,1,0,1,0,0,1,0,0,0
37464,1,44,47154.41,11.7318828,0,8.979360083,1784.759356,0,1,0,0,1,0,0,1,0,0,0,1,0
25619,0,33,49397.46,11.24862413,0,8.840888613,1069.849043,1,0,0,1,0,0,1,0,1,0,0,0,1
1875,4,19,38914.23,8.850529612,0,8.137267032,1118.73994,0,0,1,1,0,0,1,0,1,0,1,0,0
822,0,72,37340.2,11.06857815,0,2.010811355,863.4623731,1,0,0,1,0,0,1,1,0,0,1,0,0
2677,1,43,22303.29,9.565152901,0,1.591333405,708.9358044,1,0,0,1,0,0,0,0,1,0,1,0,0
2278,0,23,7211.12,8.482888636,0,7.918062789,1136.110777,1,0,0,0,1,0,1,0,1,0,0,1,0
1298,1,20,58333.09,9.652139761,0,1.515452465,804.489391,0,1,0,1,0,0,0,0,0,1,0,0,1
8777,0,56,46257.12,8.539641939,0,3.857300987,1202.670117,1,0,0,0,1,0,0,1,0,0,0,1,0
638,3,69,94363.97,10.64291697,2,7.882710227,1244.709018,0,0,1,1,0,0,1,1,0,0,0,0,0
7291,0,60,15902.97,11.20520071,0,3.950587999,1040.272445,0,0,1,0,1,0,0,1,0,0,0,0,1
21408,3,88,11586.87,8.063335935,0,14.02849733,1664.080114,1,0,0,1,0,0,0,0,1,0,0,0,0
27543,2,23,29621.97,13.31380475,0,6.721823696,1366.71852,0,0,1,0,1,0,0,0,1,0,1,0,0
1042,10,82,29853.08,10.71615894,0,1.796688583,600.0687482,0,0,1,1,0,0,0,0,1,0,0,1,0
3622,2,82,30594.26,8.081619837,0,12.51401968,1848.378413,1,0,0,1,0,0,1,1,0,0,0,0,0
543,2,69,19287.42,12.51549843,0,9.485268741,1352.986244,0,1,0,0,1,0,0,1,0,0,0,1,0
39624,4,31,48925.7,8.86985406,1,19.02547148,2323.778584,0,1,0,0,1,0,0,0,1,0,0,0,1
1554,2,24,13622.77,15.54783164,0,2.506101194,1084.371719,0,0,1,0,1,0,0,0,1,0,1,1,0
687,9,41,4032.12,5.232014731,1,7.55918608,1615.988955,0,0,1,1,0,0,1,1,0,0,0,1,0
16228,2,63,23162.08,10.53236725,0,1.692982143,643.5422493,0,0,1,1,0,0,0,0,1,0,1,1,1
22738,0,38,25593.92,13.85111325,1,6.069124406,732.3533606,0,0,1,1,0,0,0,0,1,0,0,0,1
57642,1,58,45252.03,8.140661137,0,3.079467822,841.9396981,0,1,0,0,1,0,0,0,1,0,0,1,0
2221,2,37,18394.86,12.33741082,1,6.240783682,939.1433243,1,0,0,0,1,0,0,0,1,0,0,1,0
3167,1,56,64017.78,12.45682505,0,11.76491612,1588.313232,0,0,1,1,0,0,0,0,0,1,0,1,0
219,3,34,10365.43,11.72006175,0,4.868716415,791.8768514,0,0,1,0,1,0,0,0,1,0,1,0,1
7751,0,38,47719.56,9.757158826,0,15.27829427,1838.063609,1,0,0,1,0,0,0,0,1,0,0,0,0
559,3,19,41311.01,6.680449508,0,4.06047424,1173.76564,1,0,0,0,1,0,0,0,0,1,1,0,0
263,4,81,29527.2,11.13463155,0,9.618627021,1280.37995,1,0,0,0,1,0,0,0,0,1,1,1,0
30672,7,65,59990.91,9.604665557,0,4.952763872,767.8506996,0,1,0,1,0,0,0,0,1,0,0,0,1
524,0,48,48587.84,9.312625685,0,1.819217843,816.9532955,0,0,1,0,1,0,0,0,1,0,1,1,1
47367,3,44,6315.99,10.75310595,0,6.429025787,800.3296612,0,1,0,1,0,0,1,0,1,0,1,0,0
932,0,33,66392.52,13.66391306,1,5.31868521,1070.978131,0,1,0,0,1,0,0,0,0,1,0,0,1
785,1,70,16469.29,12.73263489,1,16.4659765,2065.398671,0,0,1,0,1,0,0,0,0,1,1,1,0
12067,1,86,37938.69,10.75719664,0,9.188837964,1477.960194,0,1,0,0,1,0,0,1,0,0,0,1,0
24687,1,79,15202.61,5.678334284,2,13.3771743,1298.399804,0,1,0,1,0,0,0,0,1,0,0,0,0
1788,2,78,22880.13,9.256839293,2,5.688867768,888.7604416,0,0,1,1,0,0,1,0,1,0,0,0,0
3091,3,70,71860.3,6.005716686,0,2.049006759,433.121911,0,1,0,0,1,0,1,0,0,1,0,0,0
2043,0,63,33323.68,8.449531886,0,22.11524673,2496.770215,0,0,1,0,1,0,0,1,0,0,1,0,1
5582,1,50,10181.73,7.843654266,0,6.524843094,561.4934455,1,0,0,0,0,1,0,0,1,0,0,0,1
1027,1,80,35681.35,13.62253111,0,3.976063151,587.1708313,0,0,1,0,1,0,1,0,1,0,1,1,0
2028,1,53,43506.03,9.555432535,1,24.64624542,2278.858365,0,0,1,0,1,0,0,0,1,0,0,0,0
1078,3,46,60953.64,11.21221327,0,7.852675802,1034.285556,0,0,1,1,0,0,0,0,0,1,0,0,0
1000,4,40,27475.94,9.407074462,0,6.745272795,1668.961962,0,0,1,1,0,0,0,1,0,0,0,0,0
27017,0,64,59702.94,6.086629667,2,11.42508906,1422.632058,0,1,0,1,0,0,0,0,1,0,0,0,1
216,3,40,18203.4,9.304463636,0,3.328266165,630.0568972,1,0,0,1,0,0,0,0,1,0,1,1,1
2638,6,65,38166.25,6.981877587,0,9.907505405,1223.869565,0,1,0,1,0,0,0,0,0,1,0,1,0
204,0,49,3836.01,12.9482381,0,4.319159918,1065.450757,1,0,0,1,0,0,0,0,1,0,1,1,1
4436,3,20,35426.36,7.951655098,0,11.34544436,1761.711017,1,0,0,1,0,0,1,1,0,0,1,1,0
3408,1,70,28797.05,8.830393232,0,18.39607984,2035.86052,1,0,0,0,1,0,1,1,0,0,1,0,0
2639,1,86,43552.14,19.2677815,0,19.03625416,2220.436194,1,0,0,1,0,0,0,1,0,0,0,1,0
5278,1,75,14508.23,5.862004423,0,8.846951024,908.6839372,0,1,0,0,1,0,0,0,1,0,1,1,0
2247,7,41,25312.29,8.98242621,0,18.33393114,2329.836404,1,0,0,1,0,0,1,1,0,0,0,0,1
8431,0,59,40787.88,5.931159176,0,18.29391747,1714.188033,0,0,1,1,0,0,0,0,1,0,0,1,1
415,0,89,77269.05,10.72707391,1,12.43358232,1086.632821,1,0,0,1,0,0,1,0,1,0,0,0,1
384,1,36,35357.64,10.94456682,1,4.303849456,682.9095847,1,0,0,1,0,0,0,0,1,0,0,0,1
4715,1,71,9033.82,5.870348986,0,9.539729035,1077.996673,0,0,1,1,0,0,0,0,1,0,0,1,0
23770,1,20,50934.88,9.299530649,0,6.339774346,1333.027522,0,1,0,1,0,0,0,1,0,0,0,0,1
13915,5,62,20916.69,8.430997077,0,4.969645421,1277.1051,0,1,0,0,1,0,1,0,1,0,1,1,1
118,2,27,47114.13,7.728340502,0,5.376652863,1312.896111,0,0,1,1,0,0,0,1,0,0,1,1,0
4655,0,38,14562.52,12.10251179,1,11.67460124,1638.77523,0,1,0,0,1,0,0,1,0,0,1,0,1
271,3,55,74091.67,11.71374732,1,24.71916223,2267.242164,1,0,0,1,0,0,0,0,1,0,1,0,1
2856,0,51,55625.04,6.245748922,2,4.354733929,680.5565136,0,1,0,0,1,0,0,0,1,0,0,1,1
3879,1,52,6904.02,13.68107774,0,10.11019941,923.420908,0,1,0,1,0,0,0,0,0,1,0,0,0
5081,1,89,34434.44,10.47958917,0,14.69261964,1587.826878,0,1,0,1,0,0,0,1,0,0,1,0,0
30166,0,84,14547.9,13.31528474,1,2.39088492,565.4577938,1,0,0,1,0,0,0,1,0,0,1,0,0
9227,3,36,67235.07,12.78736044,0,2.606228436,1097.505591,1,0,0,0,1,0,0,1,0,0,0,1,0
304,5,32,48597.51,13.41327327,0,13.08606275,1945.444997,0,1,0,0,1,0,0,0,1,0,0,1,0
782,3,57,33823.17,13.93273371,1,3.644232332,933.2803403,1,0,0,0,0,1,0,0,1,0,1,0,1
7453,1,41,58384.68,9.290332689,0,1.415346194,500.7187258,0,1,0,1,0,0,0,0,1,0,0,0,0
242,0,57,16921.75,9.008013496,0,15.1418246,1503.123653,0,0,1,1,0,0,0,0,0,1,0,0,0
47645,1,84,20614.28,9.983403111,0,2.601455981,721.8510774,1,0,0,0,1,0,0,0,1,0,0,1,1
122,5,78,22247.54,6.364065547,0,14.5875554,1674.078908,0,1,0,0,1,0,0,0,1,0,0,1,0
5401,4,40,36486.42,12.37242269,0,13.37654004,2155.00052,0,0,1,0,1,0,0,1,0,0,1,1,0
4793,6,38,4109.71,8.222298126,0,4.486607929,1088.786574,1,0,0,0,1,0,1,0,1,0,0,1,1
5055,0,19,86396.3,12.232234,0,7.904120653,892.0207872,0,0,1,1,0,0,0,0,0,1,1,0,0
15822,5,28,1443.16,9.306097105,1,2.017579009,756.2815791,0,0,1,1,0,0,0,0,0,1,0,0,1
5295,0,74,17782.67,9.65902772,0,9.716257401,811.3375327,0,0,1,1,0,0,0,0,1,0,0,0,1
175,1,19,89527.4,14.72092154,0,18.05033087,2020.504216,1,0,0,1,0,0,0,1,0,0,0,0,0
17806,2,64,5387.61,11.80636108,0,8.700517617,955.7834668,0,0,1,1,0,0,0,0,1,0,1,0,0
4513,3,73,10842.41,12.27786817,0,7.25493599,1808.366194,0,1,0,1,0,0,0,1,0,0,1,1,1
30809,0,22,30185.46,9.203049013,1,5.898536601,1743.932853,1,0,0,0,1,0,0,1,0,0,1,1,1
516,0,30,71322.77,7.729323128,0,4.929637705,551.6881554,0,1,0,0,1,0,1,0,0,1,0,0,1
15724,0,85,25434.15,8.316451322,0,8.713385365,1141.532192,1,0,0,1,0,0,0,0,1,0,0,1,1
10148,1,82,63225.56,10.67873215,1,13.0035986,1480.891431,1,0,0,0,1,0,0,0,0,1,1,1,0
18346,0,18,28589.45,6.867261371,0,14.45990083,1911.782207,1,0,0,1,0,0,0,0,1,0,0,0,0
86,4,83,36472.91,10.28039766,0,5.837241927,571.1030177,1,0,0,0,1,0,0,0,0,1,0,0,0
1983,5,69,91252.07,13.33611658,1,10.81815085,1705.362101,1,0,0,0,1,0,1,1,0,0,1,0,1
1634,1,30,24600.9,3.98804545,1,4.764739683,821.1684673,0,0,1,1,0,0,0,0,1,0,0,1,0
19001,2,74,60420.05,7.478384978,2,4.056889119,913.521381,0,0,1,0,1,0,0,0,1,0,0,0,1
11974,0,27,44447.24,8.667871777,1,9.876537733,1114.016493,0,1,0,0,1,0,1,0,0,1,1,0,1
344,1,74,76994.63,9.949410035,2,1.018519598,286.5451139,1,0,0,1,0,0,1,0,0,1,1,1,1
11202,0,66,33663.55,8.194524344,1,8.938308825,1171.815364,0,1,0,0,1,0,0,0,1,0,0,1,0
1418,0,43,78661.45,10.20451845,1,4.187033385,437.8833399,1,0,0,1,0,0,0,0,1,0,1,0,1
11092,1,32,31578.17,8.504581001,2,14.7804282,2062.863163,0,1,0,1,0,0,0,1,0,0,1,1,0
2318,4,63,37747.34,5.36030216,0,15.24536909,1857.751688,1,0,0,1,0,0,0,0,1,0,0,0,0
22684,3,62,56372.08,9.26498924,0,9.690818661,1782.558347,1,0,0,1,0,0,0,1,0,0,1,1,1
2297,3,27,20372.35,14.82711414,0,4.218778557,577.1451549,1,0,0,0,0,1,0,0,1,0,1,0,0
5210,3,36,15878.23,8.131344693,0,2.205915318,1156.192762,0,0,1,1,0,0,0,1,0,0,1,1,0
3761,1,42,70711.36,8.225714709,0,11.18792763,2001.502073,0,1,0,1,0,0,0,1,0,0,1,1,1
6633,4,44,7966.08,10.38958279,0,1.929621761,789.5226439,0,1,0,1,0,0,0,1,0,0,0,0,1
2857,1,64,81748.07,13.77280014,0,16.64037206,1996.643218,0,1,0,1,0,0,1,1,0,0,0,0,1
17452,3,73,19146.42,10.51064826,1,4.898445616,1284.667114,0,0,1,1,0,0,0,1,0,0,0,0,0
184,5,80,61256.3,11.10202866,0,3.218751358,951.2972085,0,0,1,1,0,0,0,0,1,0,0,1,0
8402,0,43,74719.96,6.771224401,0,10.03360917,1091.751973,1,0,0,1,0,0,1,0,0,1,1,1,0
373,0,69,36934.53,13.12198645,0,8.853636698,752.7262389,0,1,0,1,0,0,0,0,0,1,0,0,0
1940,6,74,51529.04,8.102372401,2,3.523994671,765.3008585,0,1,0,1,0,0,1,0,1,0,0,1,0
460,8,58,59195.65,12.83502533,0,9.473751367,1477.859712,0,1,0,1,0,0,0,0,1,0,1,1,0
7811,1,21,28727.43,10.55414085,0,19.58895462,2323.477681,0,0,1,1,0,0,1,1,0,0,0,1,1
1085,4,28,17101.08,7.20065374,0,10.19437082,1756.819542,0,0,1,0,1,0,0,1,0,0,0,0,0
5596,9,26,13057.66,11.72865495,0,2.871446409,676.0809142,0,1,0,1,0,0,0,0,0,1,0,1,1
29440,4,31,80892.92,10.99234942,0,7.292787239,1281.533791,1,0,0,1,0,0,0,1,0,0,0,1,1
7665,2,52,13376.86,9.973647103,0,8.458121948,1155.865056,0,0,1,0,1,0,1,0,1,0,1,0,1
40019,0,75,20840.13,8.825929291,1,17.48396291,1671.835787,1,0,0,1,0,0,0,0,1,0,1,0,0
814,1,47,27222.52,7.649443176,0,8.92504512,1389.451264,0,0,1,1,0,0,1,0,0,1,0,1,1
1428,0,61,79189.23,6.792026415,1,11.24061076,1882.523799,1,0,0,0,0,1,0,1,0,0,1,0,1
361,8,38,11354.23,9.586595428,0,18.73450543,2809.296787,1,0,0,0,1,0,0,1,0,0,0,0,0
61,0,40,64088.93,10.10186417,0,6.681362911,1653.999552,0,0,1,0,1,0,0,1,0,0,0,1,0
1938,1,51,25808.98,9.597592484,0,5.824620949,1228.657511,1,0,0,0,1,0,0,1,0,0,1,0,0
0,1,71,40548.91,9.898208583,0,18.97328429,1912.109481,1,0,0,0,1,0,1,0,1,0,1,1,0
11100,0,76,96857.54,7.078232973,0,19.98393473,1805.771781,1,0,0,1,0,0,0,0,1,0,0,0,1
2377,4,25,27775.18,4.963308626,0,17.41856593,2026.989634,1,0,0,0,1,0,0,0,1,0,1,1,0
282,0,83,9843.69,9.646498667,1,6.791270714,1103.633086,0,1,0,0,1,0,0,1,0,0,0,0,1
3089,1,44,39504.22,5.92932879,0,7.172070851,1407.682723,0,0,1,1,0,0,1,1,0,0,0,1,1
127,3,63,43677.84,14.77952062,1,8.960033031,1207.593093,0,0,1,1,0,0,1,0,1,0,1,1,0
8013,4,88,14910.5,17.96334654,0,2.451256489,910.9230162,0,0,1,1,0,0,0,0,0,1,0,1,1
1103,2,43,37952.49,2.870798009,0,13.76430574,2172.681118,1,0,0,1,0,0,1,1,0,0,0,0,0
2750,1,61,31964.0,3.749430281,0,2.440923609,1092.134853,0,1,0,0,1,0,0,1,0,0,1,0,1
370,7,72,70461.04,12.51140348,0,8.279774899,1571.814704,0,0,1,0,1,0,0,1,0,0,0,1,1
21,1,33,28269.35,10.16339628,0,9.2766412,1077.09525,1,0,0,1,0,0,1,0,1,0,0,0,0
15099,0,32,68188.8,11.11635259,0,6.435331488,749.3268907,1,0,0,0,1,0,0,0,1,0,0,1,0
459,5,43,25313.42,9.938971667,0,15.40849216,1764.939141,1,0,0,1,0,0,0,0,1,0,1,0,1
7883,3,28,30567.39,10.72919005,0,13.46926706,2006.076916,0,1,0,1,0,0,0,1,0,0,0,0,0
3211,3,65,57778.05,12.1464948,0,6.867358844,1177.735155,0,0,1,0,1,0,0,0,0,1,1,0,0
46775,2,27,38465.4,10.15007074,0,7.522520984,1021.026757,1,0,0,1,0,0,0,0,0,1,1,0,1
21734,0,21,20056.65,13.63501552,3,1.763317472,746.9528584,1,0,0,1,0,0,1,1,0,0,0,0,1
574,4,81,26031.22,6.884662093,1,4.611940238,722.0878256,0,1,0,0,1,0,0,0,1,0,0,1,0
1409,2,39,11835.48,12.35760773,0,18.30915793,1996.645842,0,1,0,0,1,0,0,0,1,0,0,1,0
787,3,34,14595.56,2.358964139,1,11.45319603,1763.355488,0,1,0,1,0,0,0,1,0,0,0,0,0
111,0,29,46393.66,14.39565424,0,10.30304569,1574.687531,0,0,1,0,1,0,0,1,0,0,1,0,1
50288,2,32,19439.54,15.9111278,1,5.901029789,1259.468498,1,0,0,0,1,0,0,1,0,0,0,0,1
3052,0,41,16117.26,9.320031526,0,8.691329205,1316.773005,0,0,1,0,1,0,0,0,1,0,0,0,0
604,0,21,70839.0,12.34002007,4,1.291871699,699.4793992,0,1,0,1,0,0,0,1,0,0,0,1,1
2580,4,31,52852.51,5.580139894,0,3.638799298,1115.58357,0,1,0,1,0,0,0,0,1,0,0,1,0
278,0,31,11828.76,5.64360936,1,20.70165955,2926.290256,0,0,1,0,1,0,0,1,0,0,0,1,0
14569,0,47,77774.13,6.732546893,0,1.214622014,284.0777847,0,1,0,1,0,0,0,0,0,1,0,1,0
4833,8,31,5208.36,5.478738151,0,10.92511005,1696.540148,0,0,1,0,1,0,0,0,0,1,0,1,0
22447,0,57,8085.85,8.415407057,1,3.147892285,305.7666287,0,1,0,1,0,0,0,0,0,1,0,0,0
3172,3,78,66146.86,12.05866555,0,8.688984603,1524.801731,1,0,0,0,1,0,0,1,0,0,0,1,0
11499,0,57,47757.95,7.550902576,1,1.456262249,906.2735981,1,0,0,1,0,0,0,1,0,0,1,0,0
8248,1,28,21861.69,11.28505526,0,2.072317222,676.2054121,0,0,1,0,1,0,0,0,1,0,1,0,0
23835,1,25,41446.86,7.990639758,0,3.475168025,637.9068136,0,0,1,1,0,0,0,0,1,0,0,1,0
2115,1,23,22032.37,10.78273936,0,9.510993751,1142.427499,0,1,0,0,1,0,0,0,1,0,1,0,0
581,1,78,52729.59,11.02320782,0,22.16579367,1825.985724,1,0,0,1,0,0,0,0,1,0,0,0,0
5264,1,39,31026.92,11.10415291,0,6.19002424,803.3925622,0,0,1,0,1,0,0,0,1,0,1,0,1
702,1,80,11252.3,17.5602198,0,9.067061096,1008.639416,0,0,1,0,1,0,0,0,0,1,1,1,1
28,1,31,97479.21,4.122791832,0,1.845003373,507.6007948,1,0,0,1,0,0,0,0,0,1,1,0,0
60461,4,42,13288.17,12.84976081,1,3.12313921,875.1196392,1,0,0,0,1,0,0,0,1,0,1,1,0
744,0,70,37518.71,9.543357026,0,10.24058579,1144.050351,0,0,1,1,0,0,1,0,1,0,0,1,0
4003,0,20,10245.51,7.077339857,0,1.491763776,830.5471719,0,1,0,1,0,0,0,0,0,1,1,1,0
20602,5,41,10530.09,6.033340156,0,18.66406554,2287.741972,0,1,0,1,0,0,0,1,0,0,1,0,0
270,3,53,22898.91,12.13656325,1,8.721905501,1407.12838,0,1,0,1,0,0,0,0,1,0,1,1,0
20235,0,75,30814.46,4.840632447,0,14.58313517,2091.178584,1,0,0,0,1,0,0,1,0,0,1,1,0
2824,1,60,53777.29,9.242340847,0,4.255080878,995.1098617,0,0,1,0,1,0,1,1,0,0,1,1,0
20297,2,27,44064.71,6.471033904,1,9.343807204,1241.311162,0,1,0,1,0,0,0,0,0,1,0,1,1
151,0,82,87315.7,8.352797526,1,4.153793775,1267.731181,0,0,1,1,0,0,0,1,0,0,1,0,0
5819,8,56,30195.71,11.13577596,0,2.760208796,1363.377334,0,1,0,0,1,0,1,1,0,0,0,1,1
1639,1,53,16937.26,13.44315297,0,1.583634587,887.2448499,1,0,0,0,1,0,0,0,1,0,1,1,1
1165,2,81,30434.99,4.316379108,0,13.98469679,1795.290082,0,0,1,1,0,0,0,0,0,1,1,1,1
796,3,74,87428.18,7.92642809,0,3.072369855,584.4226607,0,1,0,0,1,0,0,0,1,0,1,0,0
88,1,52,19821.7,9.032895096,1,12.81011786,1714.568513,1,0,0,1,0,0,0,1,0,0,1,0,0
2217,2,67,45546.55,15.15496322,1,8.417226873,770.6307096,0,1,0,1,0,0,0,0,0,1,0,0,1
4483,7,75,57343.6,11.57637613,1,17.35804942,1973.393367,1,0,0,0,1,0,0,0,1,0,0,1,0
9696,3,49,15777.93,11.55879323,1,7.95236848,1197.290608,0,1,0,1,0,0,0,0,1,0,0,1,1
16488,3,67,50109.93,11.98080538,0,8.889790813,1710.907598,1,0,0,1,0,0,0,1,0,0,0,0,1
1112,9,54,63005.71,15.13468172,1,1.112321784,1053.415573,0,0,1,1,0,0,1,0,1,0,1,0,1
34784,0,43,39585.8,8.280154685,2,17.67252758,1965.221779,1,0,0,1,0,0,0,1,0,0,0,1,0
7104,0,32,81833.68,13.65973236,0,9.716052195,1093.345316,0,1,0,0,1,0,1,0,0,1,0,1,0
4477,3,62,23288.22,7.643621222,1,14.87120712,2021.782055,0,1,0,0,1,0,0,1,0,0,0,0,1
7290,7,70,27430.39,9.919678232,1,7.077999389,1636.158987,0,1,0,0,1,0,0,1,0,0,0,1,0
1026,3,25,54669.67,8.444910983,0,13.85473212,1792.56277,0,0,1,0,1,0,1,0,1,0,1,0,1
24147,3,33,53862.8,2.944771091,0,10.39427126,1312.134316,1,0,0,1,0,0,0,0,1,0,1,1,0
38753,1,41,55264.57,12.84598904,0,10.22370845,1289.886774,0,1,0,1,0,0,1,0,1,0,1,1,1
3437,5,51,27937.54,8.578166103,1,8.098851806,1152.968935,0,1,0,1,0,0,0,0,0,1,0,1,1
1405,0,82,14629.71,11.32174569,2,19.16163631,1746.011415,0,1,0,1,0,0,0,0,1,0,0,1,1
57955,3,56,60109.62,15.75679649,0,9.932932319,1898.286119,1,0,0,0,1,0,0,1,0,0,0,0,1
81,8,34,18136.36,8.704414121,0,14.41890198,1971.551928,0,0,1,0,1,0,0,1,0,0,0,0,0
41000,0,20,99100.1,9.908849616,0,9.26064585,1821.82345,1,0,0,1,0,0,0,1,0,0,0,0,1
128,0,23,28987.95,7.553373948,1,8.634921784,1270.22182,0,1,0,0,1,0,0,0,1,0,1,1,1
0,0,89,48455.85,10.30256804,1,26.16514147,2761.982244,1,0,0,0,1,0,0,1,0,0,0,0,0
396,0,72,4916.91,17.49332639,2,1.068799086,504.9814106,1,0,0,0,1,0,0,0,0,1,1,1,0
3989,3,35,56014.49,7.523463124,0,17.39605821,2019.788427,0,1,0,1,0,0,0,0,0,1,0,0,0
9718,6,89,90596.15,7.899801255,1,7.245906912,879.9008247,0,0,1,0,1,0,0,0,1,0,1,0,1
130,3,66,82251.92,7.059012011,0,6.133827574,950.1312316,0,0,1,0,1,0,1,0,1,0,0,0,0
1925,7,57,41210.5,10.59857436,1,3.816472249,1208.458932,0,0,1,1,0,0,1,1,0,0,0,0,1
4695,1,76,24969.71,9.109696707,0,11.47456181,1210.196851,0,1,0,1,0,0,0,0,0,1,0,0,0
21095,0,81,8669.16,15.32731181,0,3.61323465,804.3790601,1,0,0,1,0,0,0,0,1,0,1,1,0
180,0,40,3551.89,11.64764999,1,6.126946607,1614.1637,0,0,1,0,1,0,0,1,0,0,1,0,0
79276,3,85,18788.66,15.34353703,0,9.378558244,1150.450972,0,0,1,0,1,0,0,0,1,0,1,0,0
10056,0,34,68738.07,7.595319178,0,5.679317142,1136.60955,0,1,0,1,0,0,0,0,1,0,1,0,0
19556,3,30,21671.58,9.227166445,0,9.314854212,1487.731702,0,1,0,0,1,0,1,1,0,0,0,0,0
8706,0,38,33714.3,10.06634813,0,6.339408608,639.5093519,0,0,1,1,0,0,0,0,1,0,0,1,0
947,1,78,25597.36,9.140364793,0,5.597557242,796.4331979,1,0,0,0,1,0,1,0,0,1,0,1,0
115,2,85,40133.04,14.95030399,1,6.195470215,1124.637958,0,0,1,0,1,0,1,0,1,0,1,0,1
16394,0,63,3998.85,12.47176454,0,8.509499576,1072.213221,1,0,0,0,1,0,0,0,0,1,0,1,0
18578,1,88,30133.27,10.03378888,0,30.03608319,2688.491827,0,0,1,1,0,0,1,0,1,0,1,0,0
16299,1,49,4812.74,12.96180339,0,13.34966275,1454.923517,1,0,0,0,1,0,0,0,1,0,0,1,1
2494,2,31,12061.92,10.94680764,0,9.045537332,1014.854462,0,1,0,0,1,0,0,0,1,0,1,0,0
1602,3,33,6132.5,13.32229504,0,17.70570806,1935.621118,0,1,0,0,1,0,0,0,1,0,0,0,1
29287,4,28,78238.99,15.54569939,0,5.958420709,1648.155844,1,0,0,1,0,0,0,1,0,0,0,0,1
