Population,Children,Age,Income,Outage_sec_perweek,Tenure,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Multiple_Yes,DeviceProtection_Yes,TechSupport_Yes
581,2,20,29599.71,10.64008,62.2937,5896.135561,0,0,1,1,0,0,0,0,1,0,0,1,0
321,3,76,41753.09,7.838764,67.21909,6255.953775,0,1,0,0,1,0,0,0,1,0,1,0,0
57658,0,61,12261.86,12.20515,33.19612,2960.494504,0,1,0,1,0,0,0,0,1,0,0,1,0
21952,3,29,20821.39,11.2307,13.8206,2020.782911,0,0,1,0,1,0,0,1,0,0,0,0,0
14823,3,35,25653.34,8.759585,40.14232,4024.612201,0,1,0,0,1,0,1,0,1,0,0,0,0
137,0,86,16587.43,8.412486,2.237136,733.0142637,0,1,0,1,0,0,0,1,0,0,0,1,1
88,1,52,19821.7,9.032895096,12.81011786,1714.568513,1,0,0,1,0,0,0,1,0,0,1,0,0
5360,0,50,82226.63,7.530481623,10.35063785,1416.865765,1,0,0,1,0,0,0,1,0,0,0,0,0
1596,2,30,5850.56,9.883677574,5.78988794,1503.682743,1,0,0,0,1,0,0,1,0,0,1,1,0
1601,7,68,30255.22,12.2246,2.006646,977.9075314,1,0,0,0,1,0,1,0,1,0,1,1,0
20,7,73,35665.19,7.990121,7.007574,941.4829653,1,0,0,1,0,0,0,0,1,0,1,0,0
41155,3,48,64420.19,11.01996949,10.9750814,1312.008382,1,0,0,0,1,0,0,0,1,0,1,0,1
2520,0,85,22211.67,9.321006,64.11367,5760.636041,0,1,0,1,0,0,0,0,0,1,0,0,0
2684,3,41,49987.27,6.719136,49.04173,5205.119963,1,0,0,0,1,0,0,1,0,0,1,0,1
7289,1,73,15679.34,8.840278,47.27475,4746.697941,0,1,0,0,1,0,0,1,0,0,0,0,1
318,1,82,59338.19,10.45413,60.32779,5036.334729,1,0,0,0,1,0,1,0,1,0,0,1,1
20,1,24,99754.87,6.093961352,10.99225739,1297.575754,0,0,1,1,0,0,0,0,0,1,0,1,1
2388,0,38,92352.67,7.82306,61.18403,5502.689262,0,0,1,1,0,0,0,0,1,0,0,1,1
286,4,35,8094.06,13.17715,64.91211,5662.934771,1,0,0,0,1,0,0,0,0,1,0,0,0
1152,1,33,56327.41,14.18701742,17.92733138,2295.960298,0,1,0,0,1,0,0,1,0,0,0,1,1
12275,2,80,20566.64,6.915228797,5.071456681,1402.20491,0,1,0,1,0,0,0,1,0,0,1,1,0
1519,1,46,34489.63,3.445762,3.878332,1006.71226,0,1,0,1,0,0,1,1,0,0,1,0,1
452,10,30,15978.58,4.418192,48.06765,4968.246217,1,0,0,0,1,0,0,1,0,0,0,0,1
39,1,22,23388.8,5.480291,66.85703,5999.675904,1,0,0,0,1,0,0,0,1,0,1,1,1
4498,1,87,14634.81,12.95729,54.11361,4868.237911,0,0,1,1,0,0,0,0,1,0,1,0,0
5020,4,46,38257.1,10.44859,10.32943,1400.209666,0,1,0,0,1,0,0,0,0,1,0,1,0
127,3,37,7312.21,13.10561,60.59442,5422.646982,0,1,0,0,1,0,1,0,0,1,0,1,0
4102,3,64,47300.07,12.47369418,1.128335443,1094.729266,0,1,0,1,0,0,0,1,0,0,0,1,1
25764,1,70,19090.03,4.575363954,23.103996,2522.88913,0,1,0,0,1,0,0,0,1,0,0,1,1
106,5,82,18024.55,4.163266,53.07128,4465.086574,0,0,1,1,0,0,0,0,1,0,1,0,0
1627,0,62,46279.7,15.00104,44.64514,4317.109974,1,0,0,1,0,0,0,0,1,0,1,0,1
4381,1,35,36384.62,15.56284947,3.317348927,1258.06366,1,0,0,0,1,0,0,1,0,0,0,1,0
1410,1,88,33217.6,10.0409,61.88298,5132.685447,1,0,0,1,0,0,0,0,1,0,0,1,0
12749,2,69,38594.93,10.22177,12.7895,1736.70174,0,1,0,1,0,0,0,0,1,0,1,1,1
37878,2,51,1062.32,6.742667,10.86612,1209.964607,1,0,0,0,1,0,0,0,0,1,0,1,1
16503,1,56,31529.9,8.554768,18.8572,1819.57724,0,1,0,1,0,0,0,0,0,1,1,0,0
10030,4,58,5028.44,11.81175528,3.106980528,708.8254196,0,1,0,1,0,0,0,0,1,0,1,0,0
780,3,76,42529.4,10.78526,3.985217,583.5711218,1,0,0,1,0,0,0,0,1,0,0,1,0
1748,0,53,18143.7,8.035783,71.56684,6595.253777,0,1,0,0,1,0,0,0,0,1,1,0,0
358,3,76,22412.6,10.62439366,5.972864167,1195.393037,1,0,0,1,0,0,0,1,0,0,0,0,0
44139,2,26,52199.89,9.1274,2.499923,843.6406855,0,0,1,1,0,0,0,1,0,0,0,1,1
3149,4,63,21430.63,8.930603,69.1413,5901.736855,0,0,1,1,0,0,0,0,1,0,0,1,0
1271,2,84,37376.03,11.35680475,15.92219451,1986.939234,0,1,0,0,1,0,0,0,1,0,1,1,0
825,1,63,18571.0,8.044259405,4.300271811,782.9998382,0,1,0,1,0,0,0,0,1,0,1,1,0
1455,2,62,19418.81,11.12162,58.0434,5433.542284,0,1,0,0,1,0,0,1,0,0,0,0,1
534,2,32,81622.91,9.04153153,12.48678964,1733.107782,0,0,1,0,1,0,0,0,0,1,0,1,1
14413,2,42,37588.44,7.809647,50.98888,5301.26466,0,0,1,1,0,0,1,1,0,0,0,0,0
17653,1,29,37428.26,13.79387475,9.82814183,1771.286466,0,0,1,1,0,0,0,1,0,0,0,0,0
42059,0,22,95374.34,6.755865,66.4055,6631.578565,0,1,0,1,0,0,0,1,0,0,1,1,0
19393,0,25,6228.97,13.53181,2.142469,1058.572083,0,1,0,1,0,0,0,1,0,0,1,1,0
10818,2,22,58622.05,7.701754,16.5852,2329.310551,0,1,0,0,1,0,0,1,0,0,1,0,0
10980,4,68,57292.08,9.906298,1.563383,673.250968,1,0,0,1,0,0,0,1,0,0,1,0,0
281,1,43,38819.31,11.6564,61.64558,5381.382441,0,1,0,1,0,0,0,0,1,0,0,1,0
13222,4,61,24625.37,10.06942,6.960522,1466.444336,0,1,0,0,1,0,0,1,0,0,1,1,0
1148,7,69,26803.44,7.024192,19.77964,2353.339235,0,1,0,0,1,0,0,0,1,0,0,0,1
5456,4,70,16662.12,7.201032,4.338536,1230.940963,0,0,1,0,1,0,0,1,0,0,1,0,0
6460,5,26,21046.8,12.53937,67.10773,6044.025399,0,0,1,0,1,0,0,0,0,1,0,0,0
5256,1,30,76930.11,13.04428,69.44504,6538.750068,0,0,1,1,0,0,0,1,0,0,0,1,1
43551,4,42,45373.95,13.0284,71.71756,6753.968051,0,0,1,0,1,0,1,1,0,0,1,0,1
1369,1,72,43457.22,7.186131,8.322733,831.9969597,0,0,1,1,0,0,0,0,0,1,0,0,0
52454,4,87,34193.65,10.67666,13.09427,1732.048832,0,1,0,0,1,0,0,1,0,0,1,0,0
316,0,66,53519.74,9.550764,5.996824,1009.804308,0,1,0,0,0,1,1,0,1,0,1,1,0
1788,3,56,25315.36,9.909339,6.79324,1161.691491,1,0,0,1,0,0,0,0,0,1,0,0,1
1349,0,79,29780.97,10.34631,66.21339,5473.038426,1,0,0,1,0,0,0,0,1,0,1,0,0
260,1,85,18273.34,10.19528,65.73734,5881.848209,1,0,0,0,1,0,0,0,1,0,0,0,1
5282,4,32,38645.12,10.77891,66.07094,5753.259075,1,0,0,0,1,0,0,0,1,0,0,0,1
3481,1,38,29203.34,11.19239,58.57706,5359.342819,0,0,1,0,1,0,0,0,1,0,1,1,0
5360,3,57,20639.23,12.2166,54.61973,4740.544814,0,0,1,1,0,0,0,0,0,1,0,0,1
50,3,37,28045.78,7.883046,70.67111,6557.61015,0,0,1,1,0,0,1,0,0,1,0,1,0
10451,0,66,3789.83,10.59431,67.41948,6294.844782,0,1,0,1,0,0,0,1,0,0,0,1,0
111,0,46,49870.24,7.574928,2.440105,546.329954,0,0,1,0,1,0,0,0,0,1,1,1,1
30385,8,35,14642.58,11.22615,9.363006,1874.033411,1,0,0,0,1,0,0,1,0,0,0,1,0
6750,3,48,13424.34,9.29595,26.06474,2960.453451,0,1,0,1,0,0,0,1,0,0,1,1,0
8385,3,62,32250.13,14.16682,62.38737,5571.246619,0,1,0,1,0,0,0,0,1,0,1,1,0
41818,1,57,41550.85,10.53385,10.02202,1150.220789,1,0,0,1,0,0,0,0,1,0,1,0,0
1227,1,46,12531.29,7.545931,20.52701,2563.027756,0,0,1,1,0,0,0,1,0,0,1,1,0
5642,4,70,38731.74,12.99932,16.25655,1722.032536,0,1,0,0,1,0,0,0,0,1,0,0,0
40131,1,29,36088.07,8.729941,62.71074,5476.236191,1,0,0,0,1,0,0,0,0,1,0,1,0
2474,1,82,10429.51,8.102739551,17.01228541,2294.265591,1,0,0,0,0,1,0,1,0,0,1,0,0
2487,1,57,36374.44,9.099766,67.82145,6187.029956,0,1,0,1,0,0,0,0,1,0,0,0,0
518,4,54,37647.9,8.329338,6.907426,765.5762196,1,0,0,1,0,0,0,0,1,0,0,0,0
5515,7,24,19228.8,14.40307,69.0717,6286.518729,0,1,0,1,0,0,0,0,0,1,1,1,1
2705,4,37,14638.17,9.713763237,2.497790261,1178.564131,0,1,0,0,1,0,0,1,0,0,1,1,0
3853,7,62,38449.96,13.199,60.4093,5757.952045,0,0,1,1,0,0,0,0,1,0,0,1,0
100,0,35,38418.96,11.41893,5.97747,1177.477272,0,1,0,0,1,0,0,1,0,0,1,0,0
88,1,86,20926.46,3.577496502,19.13168856,1729.615672,1,0,0,1,0,0,0,0,0,1,0,0,0
11996,3,40,27758.83,10.07036,60.03004,5212.970867,0,0,1,1,0,0,0,0,1,0,0,0,1
26182,1,58,14568.7,10.22013704,15.72071086,1868.864027,0,1,0,0,1,0,0,0,0,1,1,0,1
4250,3,61,32389.5,10.67064745,5.028564472,698.7845202,0,0,1,1,0,0,0,0,1,0,0,0,0
603,8,78,29599.19,12.75765,8.924108,1504.498094,0,1,0,1,0,0,0,0,0,1,1,0,0
13649,0,33,6288.9,10.92378,12.51454,1398.226038,0,1,0,0,1,0,1,0,0,1,0,0,1
1433,3,37,48050.5,5.832515,68.4414,6381.433866,1,0,0,0,1,0,0,1,0,0,1,0,0
533,0,25,14688.94,9.731306,69.10375,6398.080421,0,1,0,1,0,0,1,1,0,0,0,1,0
72592,0,83,46635.98,11.12455,12.77209,1642.269113,0,1,0,1,0,0,0,0,0,1,1,1,0
333,10,84,79393.63,9.403210739,2.376509223,1417.801952,0,1,0,1,0,0,0,1,0,0,0,1,0
8761,1,79,31063.83,8.289713,3.260154,887.9936218,0,1,0,1,0,0,0,0,1,0,1,1,0
1709,2,60,12534.97,9.515782,67.00167,5932.680423,0,0,1,1,0,0,0,0,1,0,0,1,1
40290,3,45,31486.98,7.401544,16.85088,1661.330631,0,0,1,0,1,0,1,0,1,0,0,0,0
34545,2,37,31557.0,7.332902,55.50261,5374.949556,0,0,1,0,1,0,1,1,0,0,1,0,0
44103,9,61,35831.39,9.16108,8.652909,1771.134878,0,0,1,0,1,0,0,1,0,0,0,0,0
624,1,77,11960.32,13.96143,4.95874,877.7033783,0,1,0,1,0,0,0,0,1,0,1,0,1
3756,3,28,15535.84,13.16727,62.6093,5626.093885,1,0,0,0,1,0,0,0,1,0,0,0,0
9301,1,82,29701.43,11.40209,48.28818,4492.45352,1,0,0,1,0,0,1,0,1,0,1,1,0
3079,1,67,59010.69,12.67157,9.470798,1398.131991,1,0,0,0,1,0,0,0,1,0,1,0,0
35054,1,63,22643.63,9.42255,54.87071,4633.969478,0,0,1,0,1,0,0,0,0,1,1,0,0
870,2,58,49823.86,9.34555,68.10981,6061.845625,0,1,0,1,0,0,1,0,1,0,0,1,0
5019,2,60,19383.24,10.76068,5.810607,903.6901827,1,0,0,0,1,0,0,0,1,0,0,1,0
21765,3,28,47854.43,11.04991,11.6573,1447.576599,1,0,0,0,1,0,0,0,1,0,0,1,1
46,1,29,7330.85,9.051903,7.989206,1322.416264,1,0,0,0,1,0,0,0,0,1,1,1,1
405,3,85,46584.48,9.753305,36.7649,3514.848918,0,1,0,1,0,0,0,0,1,0,1,0,0
4621,1,65,20872.03,6.672058888,9.273178876,1241.342647,1,0,0,0,1,0,0,0,1,0,0,0,0
867,9,85,25034.34,6.075357,66.12646,5831.95427,1,0,0,0,1,0,0,0,0,1,0,0,1
11850,2,73,45926.27,6.594636,61.06693,5671.017164,1,0,0,1,0,0,0,1,0,0,1,0,1
32117,4,36,97997.05,9.3203,56.77789,4899.165964,0,1,0,0,1,0,0,0,1,0,0,0,0
48382,3,50,12691.05,10.49766,66.60033,6420.118468,0,1,0,1,0,0,0,1,0,0,0,0,1
291,0,48,24034.97,9.864571407,5.567028377,1207.740526,0,0,1,0,1,0,1,1,0,0,0,0,0
801,1,51,38126.15,8.61622,69.21008,6015.112937,0,0,1,1,0,0,0,0,1,0,1,1,1
245,4,24,29303.95,3.929938,5.648594,1564.304827,0,0,1,0,1,0,0,1,0,0,1,0,0
52802,0,59,50956.85,6.436661,63.95686,5461.972077,1,0,0,1,0,0,1,0,1,0,1,1,1
4695,1,76,24969.71,9.109696707,11.47456181,1210.196851,0,1,0,1,0,0,0,0,0,1,0,0,0
4183,0,66,60897.92,8.827647599,1.939549257,752.1641496,0,0,1,1,0,0,0,1,0,0,1,1,1
171,4,36,31975.58,13.92475,55.87037,5702.76012,0,1,0,1,0,0,0,1,0,0,0,1,1
353,0,54,30622.68,13.75813,63.37652,5426.490073,0,0,1,1,0,0,1,0,1,0,1,1,0
1516,3,37,35223.63,7.647106164,6.492246879,1526.166139,0,1,0,1,0,0,1,1,0,0,0,1,0
5492,1,72,7524.77,9.74065027,10.54165852,1773.915003,0,1,0,1,0,0,0,1,0,0,0,1,0
97,0,67,47375.49,11.62995,11.9781,1704.872057,0,1,0,1,0,0,0,0,0,1,1,1,0
161,0,58,18436.32,8.282234,45.92276,3903.920552,0,0,1,0,1,0,1,0,1,0,0,1,1
123,0,21,40948.07,10.31007,1.530293,814.3727251,1,0,0,0,1,0,0,0,1,0,0,0,0
429,2,80,81884.76,10.18103,61.03116,5448.251802,0,0,1,1,0,0,1,1,0,0,0,0,0
5529,8,66,12995.68,11.36323648,2.730250735,577.1157824,1,0,0,1,0,0,0,0,1,0,0,0,1
129,4,45,63252.08,11.55712,66.31632,6741.094654,0,1,0,0,1,0,1,1,0,0,0,1,0
28558,7,76,81311.64,13.93608,59.27489,5385.903276,1,0,0,0,1,0,0,0,1,0,0,1,0
2226,0,42,72718.86,6.855824,1.776605,495.3955859,1,0,0,0,1,0,0,0,1,0,0,1,0
939,0,30,67585.42,9.767413,16.37611,2020.604314,0,1,0,1,0,0,0,0,1,0,0,1,0
9100,0,85,19167.82,12.08713,1.450971,356.9526336,0,1,0,1,0,0,0,0,0,1,1,1,1
690,0,88,15854.29,7.64925,68.50985,5654.807301,1,0,0,1,0,0,0,0,0,1,1,0,1
29586,1,64,68793.34,12.17642,6.994401,814.9942633,0,0,1,0,1,0,0,0,1,0,0,1,0
3572,4,26,30876.58,11.75992,58.86685,5441.933092,0,0,1,0,1,0,0,0,1,0,0,1,0
6524,2,52,23014.69,6.346778536,13.46565415,1566.001524,0,0,1,0,1,0,0,0,1,0,0,0,0
2421,3,43,72214.56,8.595905,71.97382,6833.821068,1,0,0,0,1,0,0,1,0,0,0,0,0
24622,1,43,18534.37,8.586124112,1.322671871,318.0435078,0,0,1,1,0,0,0,0,0,1,0,1,0
52371,3,59,55038.41,12.24034,3.304515,414.3393996,0,0,1,1,0,0,0,0,1,0,0,1,0
81,2,74,25376.01,9.078331,12.45303,1313.657019,1,0,0,0,1,0,0,0,0,1,1,0,0
265,3,34,62441.01,4.87057775,7.771315315,1278.688937,0,0,1,0,1,0,0,0,1,0,0,1,1
1120,1,38,44188.48,8.924287,51.96957,4897.15967,0,0,1,1,0,0,0,1,0,0,0,0,0
14687,4,73,31717.01,14.32472,57.83255,4937.838244,0,0,1,0,0,1,0,0,0,1,0,0,0
82,3,49,20896.4,10.03906526,23.32691904,2649.830017,0,0,1,0,1,0,0,1,0,0,1,0,1
46299,2,73,80224.0,12.51805,64.33211,5570.146365,1,0,0,0,1,0,0,0,0,1,0,0,0
11294,0,29,38009.71,6.933869,1.582585,950.7410569,0,0,1,1,0,0,0,1,0,0,0,1,1
1261,3,47,13978.55,8.952255,67.83633,5731.337685,0,1,0,1,0,0,0,0,1,0,0,0,0
19401,1,75,28304.56,7.395776,65.14451,6104.271738,0,0,1,0,1,0,0,1,0,0,1,1,0
3843,2,81,37495.26,11.54768,45.12287,4010.017445,0,0,1,1,0,0,0,0,1,0,1,1,1
41018,3,87,23775.65,8.221891,50.46332,4195.472287,0,1,0,1,0,0,0,0,1,0,0,0,0
4646,3,78,38259.59,10.94626,58.2745,6019.460078,0,0,1,0,1,0,0,1,0,0,1,1,1
2737,2,26,60231.84,9.712856304,4.109952242,1200.010955,0,1,0,0,1,0,0,1,0,0,1,0,0
1645,2,58,62969.23,5.74758,58.18133,5334.978423,1,0,0,1,0,0,0,0,0,1,0,0,1
3852,0,60,6362.26,11.48746,66.58823,5672.561903,0,0,1,1,0,0,0,0,0,1,0,0,0
18181,1,18,37552.63,10.80374,17.25428,1861.838695,0,1,0,1,0,0,0,0,0,1,1,1,0
17,3,25,60581.95,15.01046,8.514329,1269.863425,1,0,0,0,1,0,1,0,1,0,0,1,0
300,4,49,10937.24,14.00904,60.15609,5368.229398,1,0,0,0,1,0,0,0,1,0,0,0,0
109,6,43,20823.33,7.092099,62.2002,6055.20888,0,0,1,0,1,0,1,0,1,0,1,1,0
18074,0,34,99071.31,4.725514,60.46744,5420.429624,1,0,0,1,0,0,0,1,0,0,0,0,1
276,1,34,27296.2,14.24573,59.84496,5323.572726,0,1,0,0,1,0,0,0,0,1,0,0,1
9205,0,24,30834.89,13.85041,70.61755,6531.657744,1,0,0,1,0,0,0,1,0,0,1,1,0
734,8,82,51397.01,9.306477855,5.045543619,1540.140383,1,0,0,0,1,0,0,1,0,0,1,0,0
1776,0,21,63870.16,12.94624,70.42914,6383.577895,0,1,0,1,0,0,0,0,1,0,1,1,0
1123,0,38,21806.2,13.40423523,4.902104964,1350.716866,1,0,0,0,1,0,1,1,0,0,0,1,1
157,9,41,95535.14,3.181208,67.429,6078.61865,1,0,0,0,1,0,1,0,1,0,0,0,0
2763,0,47,29987.1,12.87227,66.37599,5858.143246,0,1,0,1,0,0,0,0,1,0,0,1,0
224,2,61,41577.62,10.1125,10.49402,1584.241573,1,0,0,1,0,0,1,1,0,0,0,0,0
15763,9,18,27120.26,5.733455,71.55342,6691.71698,0,0,1,1,0,0,0,0,0,1,1,1,1
539,0,30,17666.42,14.54649,66.8616,6286.517671,0,0,1,0,1,0,0,1,0,0,1,1,0
8219,1,23,93748.65,12.10227,4.370713,895.556806,0,1,0,0,0,1,1,0,1,0,0,0,1
4242,6,21,43308.59,8.898668,49.76373,4713.388987,0,0,1,1,0,0,0,0,1,0,0,1,1
15322,3,55,99199.26,12.90458773,4.238632927,590.602719,0,1,0,0,1,0,0,0,1,0,0,1,1
117,2,40,39468.79,10.02758972,9.640061615,1698.465833,1,0,0,1,0,0,0,1,0,0,1,0,1
5005,1,79,37908.28,5.908409,68.7146,5897.501471,0,0,1,0,0,1,1,0,0,1,0,1,0
10729,2,88,72518.47,15.37298,52.56232,4696.683851,0,1,0,1,0,0,0,0,0,1,0,0,0
9131,4,50,47993.85,11.84692,63.80215,6020.055985,0,0,1,0,1,0,1,0,1,0,0,0,0
20609,1,85,41944.34,9.228351,63.5876,5770.223241,0,0,1,1,0,0,0,1,0,0,0,0,0
8407,2,62,47333.98,8.772844,71.12765,6674.831266,0,1,0,0,1,0,1,1,0,0,0,0,1
90,0,19,21316.31,12.89776,67.70921,6187.589564,0,1,0,1,0,0,0,0,0,1,0,1,0
10134,1,63,7382.53,2.431461,2.531394,783.7920101,1,0,0,1,0,0,0,1,0,0,0,1,0
73671,2,53,28119.92,9.034088,50.36108,4538.800188,1,0,0,1,0,0,1,0,1,0,0,0,0
1331,2,19,35807.67,10.58797,59.3991,5709.290774,0,0,1,0,1,0,0,0,0,1,0,1,0
53364,2,48,53516.91,5.905359,7.244015,1000.235232,0,0,1,1,0,0,1,0,0,1,1,0,0
1639,0,38,26986.49,11.34716,11.59206,1627.688937,1,0,0,0,1,0,1,1,0,0,1,0,0
890,3,27,81803.03,14.63754555,10.34247598,1671.469773,0,0,1,0,1,0,0,1,0,0,0,0,1
14037,2,80,92144.09,10.34145,56.90852,4928.588057,0,1,0,1,0,0,0,0,0,1,1,0,0
42614,2,80,91629.36,6.008386,57.0815,5545.726878,0,0,1,0,1,0,0,1,0,0,0,1,0
3011,0,43,41398.21,12.62231,1.739449,949.5030179,0,1,0,1,0,0,0,1,0,0,0,1,0
1659,0,43,59563.85,8.739705,58.08347,5724.812194,0,0,1,1,0,0,0,1,0,0,1,0,1
77,1,42,11287.26,5.124854,70.1175,6349.139653,1,0,0,1,0,0,1,0,1,0,0,0,0
12659,1,89,40422.38,14.77899,46.88518,3891.647782,1,0,0,1,0,0,0,0,0,1,1,0,1
1027,1,80,35681.35,13.62253111,3.976063151,587.1708313,0,0,1,0,1,0,1,0,1,0,1,1,0
3074,2,34,42532.49,7.107692,71.27541,6370.865009,0,1,0,0,1,0,1,0,0,1,0,1,0
4343,0,20,41922.65,10.92542,8.599092,981.9916887,0,1,0,1,0,0,0,0,0,1,0,1,1
1170,2,79,20802.1,10.84469394,11.21152941,1503.937766,1,0,0,1,0,0,0,0,1,0,1,0,0
1375,2,54,32410.95,11.66727,60.36923,5532.984193,1,0,0,1,0,0,0,0,1,0,0,1,0
64417,1,42,88000.08,8.349506731,5.118556082,1064.629876,0,0,1,1,0,0,0,1,0,0,0,1,0
2153,0,20,11079.6,10.24287,68.22138,6097.873428,0,1,0,1,0,0,0,0,0,1,0,1,0
16200,5,24,9397.93,12.5176,45.94768,4678.84382,1,0,0,0,1,0,0,1,0,0,0,1,1
487,1,56,35791.81,4.53814,65.44262,5663.049118,1,0,0,1,0,0,0,0,1,0,0,0,1
30815,2,62,10759.62,13.18526,41.88419,4054.139668,0,1,0,1,0,0,0,0,1,0,1,0,0
286,6,34,24721.14,7.323119,65.29309,6160.220905,0,0,1,1,0,0,0,1,0,0,0,0,1
8685,1,87,40921.71,11.53388751,5.803901847,1041.301237,0,0,1,0,1,0,0,1,0,0,0,0,1
25815,2,38,31308.75,11.14597,58.12362,5662.535202,0,0,1,0,1,0,0,1,0,0,1,0,0
352,0,73,9228.24,9.481238,70.34008,5964.647059,1,0,0,1,0,0,0,0,0,1,0,1,0
344,3,37,26049.03,14.69431857,7.443067222,1190.580006,0,0,1,1,0,0,0,0,1,0,0,1,0
41563,1,53,44554.14,7.891108,62.84168,5780.016925,0,0,1,1,0,0,0,0,0,1,1,1,0
2352,3,40,13479.83,12.42505,68.36284,5918.039284,1,0,0,1,0,0,0,0,0,1,0,0,0
7244,1,85,19373.31,13.25882319,6.951491551,1356.299478,0,1,0,1,0,0,0,1,0,0,0,0,1
13124,3,67,40287.93,8.296606,71.34763,6460.957622,1,0,0,1,0,0,0,1,0,0,0,0,0
5350,0,30,37631.87,9.014063,66.54637,6256.189224,0,0,1,1,0,0,0,1,0,0,0,0,0
1058,0,36,24120.92,12.57727,69.97238,6854.114445,0,0,1,0,1,0,0,1,0,0,1,1,1
53140,0,48,70806.33,15.0905113,10.28281832,1200.853937,0,0,1,1,0,0,0,0,0,1,0,1,0
76811,0,55,79012.74,15.36673,56.08334,5649.459364,0,1,0,0,1,0,0,1,0,0,1,1,0
5061,1,62,35282.1,5.123084,57.95136,5403.266437,0,0,1,1,0,0,0,1,0,0,0,1,0
47710,1,80,13467.9,9.857833,70.28188,5954.517973,1,0,0,1,0,0,0,0,0,1,1,0,0
21105,2,35,39563.99,10.43377,64.89046,6104.573902,0,1,0,1,0,0,0,1,0,0,1,0,0
1584,7,81,35820.71,7.873264,14.60884,1634.207671,1,0,0,0,1,0,0,0,1,0,1,0,1
5706,1,52,18846.68,11.51417,66.89696,5730.642149,0,1,0,0,1,0,0,0,1,0,1,0,0
53686,2,89,11989.27,12.01067,54.7709,5115.87044,0,0,1,1,0,0,0,1,0,0,0,1,1
125,1,30,26139.47,7.733155,64.60644,6426.687397,0,0,1,1,0,0,0,1,0,0,1,0,1
12737,1,37,24844.03,4.714235,19.46465,2574.581362,0,1,0,0,1,0,0,1,0,0,0,1,0
268,3,81,51471.68,8.654489,56.64842,5289.66919,1,0,0,0,1,0,0,1,0,0,1,0,0
178,3,69,2680.5,12.16638,71.8434,6337.761157,1,0,0,0,1,0,0,0,0,1,0,1,1
9768,4,40,36844.26,12.87336,39.35678,3850.583581,0,0,1,0,1,0,0,0,1,0,1,1,0
26749,4,76,5411.4,9.675355,56.57319,5271.605896,0,0,1,0,1,0,1,0,0,1,0,0,1
54081,1,84,30511.85,6.796972,9.254257,1574.095143,1,0,0,0,1,0,0,1,0,0,1,0,1
1301,2,25,18402.27,5.236234219,4.991605214,1259.735294,0,1,0,1,0,0,0,0,0,1,0,1,0
4489,5,83,28019.03,8.312154,65.2185,5998.804194,1,0,0,1,0,0,0,1,0,0,0,0,1
444,0,41,56154.5,6.348897952,2.585228303,394.0148722,0,0,1,1,0,0,0,0,1,0,1,1,0
2864,1,66,14630.64,16.03275,43.91775,3739.86651,0,0,1,0,1,0,0,0,0,1,0,1,0
531,4,56,22409.74,13.47843,61.4665,5729.575543,1,0,0,0,1,0,0,1,0,0,0,0,1
4767,2,51,49337.37,9.790214,62.94995,5461.005526,0,1,0,1,0,0,0,0,0,1,0,1,1
24447,0,47,21028.18,14.10578,2.067128,864.371328,0,0,1,1,0,0,1,0,1,0,1,1,0
3374,1,27,23438.89,11.913,2.734057,639.7154381,0,0,1,0,1,0,0,0,0,1,1,0,0
23790,0,49,56905.46,8.430619,56.1113,5338.007308,1,0,0,0,1,0,1,1,0,0,0,1,0
18578,1,88,30133.27,10.03378888,30.03608319,2688.491827,0,0,1,1,0,0,1,0,1,0,1,0,0
731,2,22,56527.93,10.89454,14.12424,1727.365848,1,0,0,0,1,0,0,0,0,1,0,1,0
456,1,59,38391.55,4.210347704,5.486534225,727.3731845,0,1,0,1,0,0,0,0,1,0,0,1,0
861,3,51,16425.42,5.55213244,11.80801038,1784.584135,0,0,1,0,1,0,1,1,0,0,1,1,1
32264,4,55,41735.26,7.266216,50.61987,4429.146624,1,0,0,1,0,0,0,0,1,0,0,1,0
27226,1,45,27294.82,8.111219363,5.156329151,465.2586783,0,0,1,1,0,0,0,0,1,0,0,0,0
230,5,46,28900.31,13.56912,11.40214,1326.326983,0,0,1,0,1,0,0,0,1,0,1,0,0
28234,2,78,18521.02,11.91227,5.9717,1290.155524,1,0,0,0,1,0,0,1,0,0,0,1,0
2000,1,82,22935.07,13.04796,5.885148,635.2980162,0,0,1,1,0,0,1,0,1,0,1,0,0
322,0,33,22361.08,10.82392,14.07058,2079.326294,1,0,0,1,0,0,0,1,0,0,0,0,1
77168,4,48,34129.34,6.740547,61.04037,5695.95181,1,0,0,0,1,0,0,0,1,0,1,1,0
6571,0,74,14589.73,11.31727,3.213888,1264.000346,0,0,1,0,1,0,0,1,0,0,1,0,0
71878,1,61,24072.79,9.574804,47.98376,4079.477384,0,0,1,0,1,0,0,0,0,1,0,0,0
32688,1,67,28090.98,10.8972,1.253929,322.5237064,0,1,0,1,0,0,0,0,1,0,0,1,1
442,7,58,23346.19,9.896438,7.470963,1453.3619,0,0,1,0,1,0,0,1,0,0,0,0,0
18937,3,34,46502.45,8.786155,69.70038,6534.959838,0,1,0,0,1,0,0,0,1,0,0,1,0
